time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.42,0.36,-0.82,5.07,-12.21,-9.52
11,-0.5,0.36,-0.94,4.76,-9.89,-9.95
19,-0.56,0.4,-0.86,4.76,-8.12,-9.34
27,-0.63,0.35,-0.95,5.25,-1.83,-3.6
35,-0.69,0.38,-0.95,0.61,-3.36,4.15
43,-0.7,0.37,-0.95,-1.46,-4.58,9.22
51,-0.67,0.36,-0.93,-6.77,-5.13,18.01
59,-0.65,0.36,-0.91,-9.28,-6.9,21.61
67,-0.61,0.36,-0.87,-13.0,-12.51,27.4
75,-0.56,0.36,-0.83,-14.89,-14.77,30.21
83,-0.54,0.36,-0.81,-15.5,-16.66,30.7
91,-0.5,0.36,-0.76,-15.2,-18.92,29.97
99,-0.5,0.35,-0.74,-13.85,-20.02,28.56
107,-0.52,0.35,-0.73,-10.44,-19.29,26.49
115,-0.53,0.34,-0.72,-8.73,-17.27,26.55
123,-0.54,0.34,-0.7,-5.62,-12.08,27.95
131,-0.56,0.34,-0.7,-1.71,-8.12,30.58
139,-0.58,0.34,-0.71,-0.61,-6.96,31.98
147,-0.6,0.34,-0.73,0.98,-7.08,35.64
155,-0.61,0.34,-0.74,1.22,-7.81,37.96
163,-0.6,0.34,-0.74,0.85,-8.61,42.18
171,-0.59,0.34,-0.72,0.79,-8.79,44.56
179,-0.55,0.33,-0.69,1.53,-9.58,48.58
187,-0.5,0.31,-0.67,2.62,-11.41,50.66
195,-0.47,0.31,-0.65,3.42,-13.73,50.96
203,-0.42,0.31,-0.62,5.86,-20.14,50.35
211,-0.39,0.31,-0.6,7.69,-22.09,49.07
219,-0.37,0.31,-0.58,11.78,-24.66,46.26
227,-0.37,0.32,-0.57,16.17,-25.21,44.62
235,-0.37,0.31,-0.57,18.49,-25.21,44.07
243,-0.39,0.3,-0.59,23.93,-22.46,43.21
251,-0.41,0.29,-0.61,26.06,-21.0,43.4
259,-0.42,0.29,-0.62,30.4,-18.62,45.84
267,-0.42,0.29,-0.63,32.47,-18.07,47.79
275,-0.39,0.29,-0.64,36.19,-16.97,51.09
283,-0.35,0.29,-0.66,39.31,-14.47,53.34
291,-0.33,0.29,-0.66,39.98,-11.72,54.38
299,-0.29,0.3,-0.66,40.22,-7.02,55.54
307,-0.26,0.3,-0.66,40.28,-6.59,55.73
315,-0.21,0.3,-0.66,41.56,-5.55,52.73
323,-0.19,0.29,-0.65,43.09,-8.12,48.16
331,-0.17,0.28,-0.65,44.49,-9.34,46.08
339,-0.14,0.27,-0.65,47.91,-9.89,41.44
347,-0.14,0.27,-0.66,49.5,-8.67,39.18
355,-0.14,0.26,-0.66,53.16,-5.8,34.91
363,-0.14,0.26,-0.66,55.18,-5.07,32.9
371,-0.16,0.26,-0.7,59.51,-6.65,29.3
379,-0.18,0.26,-0.75,62.19,-6.29,28.02
387,-0.18,0.26,-0.77,62.99,-4.58,28.44
395,-0.17,0.25,-0.79,63.54,1.59,28.56
403,-0.17,0.25,-0.8,63.78,4.03,28.69
411,-0.14,0.22,-0.8,64.39,9.83,30.64
419,-0.11,0.21,-0.79,65.8,12.15,30.7
427,-0.09,0.21,-0.79,66.71,12.45,30.88
435,-0.02,0.21,-0.82,68.12,12.15,30.33
443,0.02,0.22,-0.82,68.48,12.27,28.32
451,0.05,0.22,-0.84,69.64,11.54,21.85
459,0.04,0.22,-0.84,70.43,10.07,17.52
467,0.01,0.21,-0.87,74.52,5.07,10.44
475,-0.03,0.19,-0.95,77.88,5.31,5.62
483,-0.05,0.18,-0.98,78.43,8.54,4.76
491,-0.05,0.18,-1.05,77.27,18.92,5.49
499,-0.04,0.17,-1.07,75.56,25.76,6.29
507,-0.01,0.17,-1.08,70.92,38.02,7.45
515,0.04,0.16,-1.06,66.47,42.79,6.71
523,0.05,0.16,-1.04,64.82,41.44,4.7
531,0.07,0.17,-1.05,64.27,29.54,-1.95
539,0.07,0.15,-1.07,64.94,20.94,-6.41
547,0.04,0.17,-1.13,64.09,8.42,-15.56
555,0.02,0.16,-1.15,63.29,5.92,-19.47
563,-0.02,0.14,-1.18,61.77,4.39,-25.02
571,-0.08,0.13,-1.22,59.27,8.18,-28.14
579,-0.11,0.12,-1.23,57.68,10.8,-28.44
587,-0.14,0.11,-1.24,53.89,17.21,-26.79
595,-0.15,0.11,-1.25,52.25,20.57,-25.57
603,-0.12,0.09,-1.24,49.07,25.76,-23.13
611,-0.11,0.08,-1.25,47.67,27.59,-22.52
619,-0.07,0.09,-1.23,45.53,25.39,-23.44
627,-0.04,0.08,-1.25,44.31,17.82,-27.95
635,-0.04,0.07,-1.27,43.33,14.16,-30.94
643,-0.04,0.06,-1.3,39.92,7.87,-36.38
651,-0.05,0.06,-1.3,38.09,7.02,-38.51
659,-0.06,0.04,-1.3,33.45,4.21,-41.93
667,-0.07,0.03,-1.29,28.75,5.68,-44.49
675,-0.08,0.02,-1.28,26.79,6.96,-45.35
683,-0.09,0.01,-1.25,23.25,10.07,-45.84
691,-0.08,0.01,-1.24,21.91,11.29,-45.72
699,-0.06,0.0,-1.23,20.51,13.18,-45.9
707,-0.05,0.0,-1.24,19.59,14.1,-46.45
715,-0.04,-0.0,-1.25,17.58,16.6,-49.13
723,-0.06,-0.01,-1.24,14.53,17.94,-53.04
731,-0.07,-0.02,-1.24,13.18,16.36,-54.75
739,-0.08,-0.04,-1.23,11.05,11.41,-58.35
747,-0.09,-0.04,-1.23,9.83,9.03,-59.63
755,-0.08,-0.05,-1.23,6.77,8.54,-60.91
763,-0.07,-0.04,-1.23,3.91,10.38,-62.68
771,-0.07,-0.03,-1.22,2.26,11.6,-63.72
779,-0.06,-0.02,-1.21,-0.73,15.2,-66.65
787,-0.07,-0.03,-1.21,-2.01,16.05,-68.91
795,-0.14,-0.04,-1.22,-3.36,16.11,-74.65
803,-0.18,-0.04,-1.23,-4.03,15.62,-76.48
811,-0.27,-0.06,-1.25,-5.19,15.26,-75.93
819,-0.31,-0.04,-1.28,-8.18,16.17,-71.53
827,-0.31,-0.04,-1.29,-10.13,16.85,-68.79
835,-0.27,-0.01,-1.31,-15.62,15.26,-64.94
843,-0.25,-0.01,-1.32,-18.37,13.49,-64.64
851,-0.22,-0.01,-1.31,-25.45,10.25,-66.89
859,-0.24,-0.02,-1.27,-32.29,6.35,-69.7
867,-0.24,-0.03,-1.26,-34.79,4.39,-71.23
875,-0.27,-0.04,-1.24,-38.57,2.08,-73.91
883,-0.3,-0.04,-1.23,-39.61,2.08,-74.52
891,-0.34,-0.04,-1.22,-41.44,3.48,-74.16
899,-0.36,-0.03,-1.22,-41.87,4.15,-73.49
907,-0.4,-0.02,-1.24,-42.42,4.88,-71.72
915,-0.44,-0.01,-1.24,-44.37,6.65,-69.09
923,-0.45,0.0,-1.25,-45.29,7.39,-67.08
931,-0.46,0.02,-1.28,-49.07,9.52,-63.48
939,-0.48,0.03,-1.29,-51.94,11.54,-61.83
947,-0.52,0.03,-1.26,-57.86,14.22,-59.14
955,-0.53,0.04,-1.23,-60.42,13.43,-57.8
963,-0.56,0.05,-1.2,-63.84,7.57,-55.85
971,-0.57,0.06,-1.19,-66.22,0.24,-53.89
979,-0.58,0.06,-1.19,-67.2,-2.81,-52.98
987,-0.59,0.08,-1.18,-69.4,-7.08,-50.6
995,-0.6,0.09,-1.18,-70.37,-8.36,-49.13
1003,-0.64,0.1,-1.18,-72.63,-8.0,-46.26
1011,-0.68,0.11,-1.17,-76.29,-4.7,-41.93
1019,-0.7,0.11,-1.14,-78.25,-2.87,-39.37
1027,-0.76,0.1,-1.08,-81.12,-1.4,-33.87
1035,-0.78,0.1,-1.05,-81.73,-1.89,-30.33
1043,-0.79,0.1,-1.01,-82.46,-4.88,-22.09
1051,-0.78,0.11,-0.98,-82.4,-6.84,-18.01
1059,-0.76,0.11,-0.94,-81.42,-10.8,-10.99
1067,-0.72,0.13,-0.91,-78.98,-15.01,-4.7
1075,-0.69,0.13,-0.91,-77.7,-16.36,-2.26
1083,-0.66,0.15,-0.91,-76.17,-16.6,1.28
1091,-0.67,0.15,-0.89,-75.74,-14.89,2.5
1099,-0.69,0.16,-0.85,-75.44,-13.61,6.9
1107,-0.71,0.16,-0.83,-74.16,-12.08,12.39
1115,-0.72,0.16,-0.81,-73.43,-10.93,15.81
1123,-0.71,0.16,-0.76,-70.5,-9.7,23.19
1131,-0.69,0.16,-0.75,-68.42,-10.5,26.61
1139,-0.63,0.17,-0.73,-63.66,-12.33,32.1
1147,-0.61,0.17,-0.73,-61.28,-12.63,33.87
1155,-0.58,0.19,-0.71,-56.27,-13.73,37.35
1163,-0.54,0.19,-0.71,-51.21,-13.85,40.1
1171,-0.53,0.2,-0.71,-48.89,-13.37,41.14
1179,-0.54,0.21,-0.72,-45.35,-11.66,44.01
1187,-0.55,0.21,-0.72,-44.13,-11.41,45.84
1195,-0.51,0.23,-0.73,-42.05,-9.89,50.84
1203,-0.49,0.23,-0.73,-40.95,-6.65,54.93
1211,-0.49,0.23,-0.71,-40.53,-6.23,56.58
1219,-0.47,0.22,-0.67,-38.02,-10.68,59.94
1227,-0.46,0.22,-0.66,-36.01,-14.34,60.97
1235,-0.46,0.21,-0.63,-31.8,-22.28,62.99
1243,-0.46,0.22,-0.62,-29.24,-25.7,64.58
1251,-0.43,0.22,-0.61,-24.11,-28.81,69.09
1259,-0.37,0.24,-0.62,-19.04,-26.79,73.97
1267,-0.32,0.24,-0.63,-16.91,-23.07,75.74
1275,-0.27,0.24,-0.61,-13.73,-13.12,77.27
1283,-0.25,0.25,-0.58,-11.84,-10.38,77.21
1291,-0.21,0.26,-0.59,-5.68,-9.46,76.42
1299,-0.2,0.26,-0.6,-2.81,-8.54,75.56
1307,-0.2,0.26,-0.61,1.28,-7.14,74.04
1315,-0.18,0.26,-0.63,5.68,-8.61,73.67
1323,-0.14,0.26,-0.64,7.63,-10.56,73.61
1331,-0.06,0.28,-0.68,10.01,-14.83,72.45
1339,-0.02,0.29,-0.71,10.56,-14.47,71.23
1347,0.06,0.29,-0.71,10.56,-11.35,67.08
1355,0.11,0.3,-0.7,12.39,-9.22,61.16
1363,0.14,0.31,-0.71,13.98,-8.61,57.98
1371,0.19,0.31,-0.74,17.4,-4.94,50.66
1379,0.21,0.32,-0.77,18.8,-2.14,46.57
1387,0.18,0.31,-0.8,19.59,5.31,38.39
1395,0.15,0.31,-0.79,19.84,8.0,34.97
1403,0.09,0.31,-0.81,21.97,8.67,31.07
1411,0.06,0.33,-0.87,23.62,3.91,30.21
1419,0.07,0.34,-0.91,23.38,3.3,30.64
1427,0.11,0.36,-0.94,19.84,3.36,30.58
1435,0.12,0.37,-0.94,17.94,2.62,29.85
1443,0.16,0.36,-0.93,15.01,-0.92,26.67
1451,0.16,0.36,-0.92,12.45,-7.02,20.81
1459,0.16,0.35,-0.92,11.6,-10.44,17.94
1467,0.15,0.35,-0.92,10.25,-13.0,12.94
1475,0.14,0.35,-0.91,9.16,-11.54,10.74
1483,0.12,0.36,-0.88,7.02,-7.45,6.96
1491,0.11,0.35,-0.84,6.41,-5.62,5.19
1499,0.09,0.34,-0.78,7.32,-5.13,0.43
1507,0.04,0.35,-0.76,10.74,-9.09,-4.03
1515,0.02,0.35,-0.76,12.57,-10.62,-5.49
1523,-0.02,0.35,-0.77,15.99,-11.78,-7.75
1531,-0.03,0.35,-0.76,17.7,-11.29,-8.73
1539,-0.07,0.35,-0.74,21.12,-10.62,-10.19
1547,-0.08,0.34,-0.72,25.21,-10.44,-11.35
1555,-0.1,0.34,-0.73,27.28,-10.25,-11.84
1563,-0.12,0.33,-0.73,30.15,-7.14,-12.27
1571,-0.13,0.32,-0.73,31.07,-5.07,-11.9
1579,-0.14,0.32,-0.72,32.96,-1.04,-10.5
1587,-0.15,0.31,-0.72,33.75,0.49,-9.95
1595,-0.15,0.29,-0.7,35.16,1.71,-8.48
1603,-0.12,0.27,-0.67,38.09,-1.34,-8.54
1611,-0.1,0.27,-0.66,39.79,-4.09,-9.52
1619,-0.06,0.27,-0.66,43.64,-7.75,-12.51
1627,-0.05,0.27,-0.66,45.23,-8.24,-14.53
1635,-0.07,0.25,-0.66,48.16,-8.79,-19.04
1643,-0.1,0.24,-0.66,49.8,-8.73,-21.3
1651,-0.15,0.23,-0.66,53.1,-9.46,-23.62
1659,-0.21,0.23,-0.69,56.34,-10.19,-23.01
1667,-0.22,0.23,-0.71,57.31,-8.42,-21.85
1675,-0.23,0.21,-0.72,58.78,-4.64,-18.37
1683,-0.23,0.2,-0.73,59.2,-4.03,-16.97
1691,-0.2,0.18,-0.73,61.1,-6.65,-15.32
1699,-0.17,0.17,-0.75,62.38,-9.95,-14.59
1707,-0.15,0.17,-0.75,62.62,-9.89,-14.34
1715,-0.12,0.15,-0.74,62.68,-8.61,-14.95
1723,-0.11,0.15,-0.72,62.81,-8.0,-15.75
1731,-0.09,0.14,-0.69,64.33,-9.52,-17.94
1739,-0.09,0.14,-0.68,65.86,-10.93,-20.2
1747,-0.13,0.12,-0.71,70.37,-16.72,-25.21
1755,-0.19,0.1,-0.76,75.32,-18.68,-28.69
1763,-0.22,0.08,-0.78,77.51,-18.68,-29.36
1771,-0.26,0.07,-0.84,81.6,-17.4,-28.81
1779,-0.28,0.06,-0.87,83.07,-15.32,-27.53
1787,-0.29,0.05,-0.92,84.41,-5.86,-22.95
1795,-0.28,0.04,-0.95,83.68,3.72,-17.82
1803,-0.27,0.04,-0.95,83.07,6.04,-15.75
1811,-0.23,0.02,-0.96,82.34,4.58,-14.53
1819,-0.22,0.01,-0.96,81.85,0.61,-15.14
1827,-0.21,0.0,-0.98,80.99,-8.0,-17.4
1835,-0.2,-0.0,-1.0,80.51,-11.96,-18.55
1843,-0.19,-0.01,-1.01,79.71,-16.36,-21.42
1851,-0.19,-0.01,-1.03,80.44,-18.62,-24.9
1859,-0.2,-0.04,-1.03,81.36,-18.49,-26.86
1867,-0.24,-0.04,-1.06,81.97,-15.75,-29.6
1875,-0.26,-0.06,-1.06,82.21,-12.94,-30.27
1883,-0.29,-0.09,-1.05,83.5,-7.2,-29.11
1891,-0.3,-0.12,-1.06,84.78,-2.75,-26.67
1899,-0.3,-0.11,-1.06,84.96,-1.16,-25.33
1907,-0.29,-0.13,-1.07,85.69,2.14,-22.89
1915,-0.28,-0.14,-1.06,86.61,2.14,-22.58
1923,-0.27,-0.14,-1.09,89.78,-1.34,-23.8
1931,-0.27,-0.15,-1.11,91.13,-3.11,-24.78
1939,-0.28,-0.16,-1.13,92.71,-3.23,-26.79
1947,-0.27,-0.19,-1.14,93.99,-1.53,-27.53
1955,-0.27,-0.2,-1.13,94.6,-0.12,-27.89
1963,-0.28,-0.21,-1.12,95.95,2.32,-28.56
1971,-0.27,-0.23,-1.12,97.05,2.81,-28.99
1979,-0.26,-0.24,-1.13,99.18,3.78,-29.36
1987,-0.25,-0.25,-1.17,100.04,3.05,-30.15
1995,-0.27,-0.25,-1.21,99.67,8.3,-32.59
2003,-0.29,-0.28,-1.21,97.6,13.85,-34.24
2011,-0.3,-0.29,-1.19,97.17,15.56,-34.61
2019,-0.31,-0.33,-1.15,98.82,13.43,-35.34
2027,-0.29,-0.34,-1.13,100.1,11.11,-35.77
2035,-0.22,-0.38,-1.08,104.37,5.86,-39.0
2043,-0.18,-0.42,-1.03,110.6,-1.04,-45.35
2051,-0.17,-0.44,-1.0,114.69,-4.46,-48.83
2059,-0.17,-0.48,-1.0,124.45,-11.47,-56.46
2067,-0.18,-0.5,-1.01,129.09,-13.24,-60.18
2075,-0.23,-0.51,-1.12,136.41,-9.64,-64.39
2083,-0.23,-0.51,-1.21,137.88,-5.19,-65.0
2091,-0.31,-0.43,-1.54,131.1,12.08,-63.96
2099,-0.39,-0.39,-1.76,108.15,46.02,-56.88
2107,-0.42,-0.37,-1.8,92.53,60.61,-51.51
2115,-0.44,-0.35,-1.76,60.61,76.17,-41.26
2123,-0.46,-0.38,-1.71,46.02,74.4,-36.99
2131,-0.48,-0.41,-1.61,19.9,52.19,-28.75
2139,-0.5,-0.41,-1.57,-3.66,15.69,-21.06
