time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.65,0.44,-0.73,-4.88,-3.36,1.53
11,-0.63,0.51,-0.68,-5.62,4.76,6.71
19,-0.64,0.52,-0.71,-2.2,0.98,8.85
27,-0.67,0.47,-0.72,1.28,-0.61,13.55
35,-0.64,0.48,-0.75,1.59,1.1,15.87
43,-0.62,0.5,-0.74,0.61,2.01,19.9
51,-0.61,0.49,-0.73,-0.31,1.95,21.24
59,-0.6,0.49,-0.69,-2.69,-0.24,23.19
67,-0.59,0.46,-0.65,-1.53,-3.66,24.35
75,-0.59,0.43,-0.64,-0.31,-6.59,24.96
83,-0.56,0.44,-0.62,1.04,-7.14,25.21
91,-0.55,0.44,-0.6,2.75,-6.04,23.99
99,-0.54,0.42,-0.58,7.2,-4.7,21.55
107,-0.51,0.43,-0.57,10.13,-4.58,18.07
115,-0.5,0.43,-0.58,11.17,-4.82,15.87
123,-0.51,0.43,-0.55,13.12,-9.03,12.02
131,-0.52,0.43,-0.54,14.4,-11.66,10.74
139,-0.52,0.42,-0.51,18.19,-16.3,9.52
147,-0.52,0.43,-0.5,20.2,-18.62,9.09
155,-0.52,0.43,-0.5,24.66,-23.68,8.67
163,-0.51,0.4,-0.51,27.34,-30.94,8.0
171,-0.51,0.4,-0.52,27.4,-34.42,7.45
179,-0.51,0.39,-0.54,27.34,-40.28,6.77
187,-0.51,0.39,-0.55,26.98,-43.21,6.59
195,-0.51,0.39,-0.56,26.67,-45.9,6.65
203,-0.51,0.38,-0.57,28.2,-45.1,7.02
211,-0.51,0.38,-0.58,29.42,-43.4,7.45
219,-0.49,0.36,-0.58,31.98,-35.58,7.63
227,-0.48,0.36,-0.58,33.81,-31.07,7.32
235,-0.47,0.36,-0.56,36.87,-22.34,6.35
243,-0.48,0.35,-0.6,37.17,-16.6,6.71
251,-0.44,0.33,-0.54,38.88,-14.04,4.76
259,-0.42,0.33,-0.51,40.47,-16.05,3.48
267,-0.43,0.33,-0.51,41.69,-19.23,2.87
275,-0.42,0.31,-0.51,44.07,-26.43,2.26
283,-0.41,0.31,-0.52,45.65,-30.15,2.01
291,-0.41,0.29,-0.56,49.5,-33.2,0.37
299,-0.41,0.3,-0.62,52.73,-28.75,-0.18
307,-0.41,0.29,-0.64,53.83,-24.9,-0.31
315,-0.42,0.27,-0.65,55.97,-14.71,-0.98
323,-0.43,0.27,-0.65,56.7,-10.25,-0.55
331,-0.41,0.27,-0.64,57.74,-6.53,0.31
339,-0.4,0.25,-0.64,58.11,-6.65,0.31
347,-0.4,0.23,-0.64,58.72,-7.81,-0.18
355,-0.35,0.21,-0.65,59.51,-12.08,-1.46
363,-0.33,0.2,-0.66,59.2,-16.42,-3.23
371,-0.3,0.2,-0.72,57.43,-27.65,-9.83
379,-0.3,0.19,-0.74,56.58,-31.49,-14.04
387,-0.32,0.18,-0.79,56.15,-33.08,-22.46
395,-0.34,0.17,-0.8,57.01,-30.03,-26.37
403,-0.37,0.15,-0.84,59.63,-16.54,-31.49
411,-0.37,0.15,-0.83,61.46,-2.14,-33.87
419,-0.36,0.14,-0.83,61.95,2.56,-34.79
427,-0.35,0.12,-0.82,61.28,3.66,-37.29
435,-0.33,0.11,-0.83,59.81,0.37,-38.82
443,-0.31,0.1,-0.86,55.36,-15.01,-43.27
451,-0.32,0.1,-0.94,50.84,-34.42,-48.46
459,-0.33,0.09,-0.99,49.07,-39.31,-51.82
467,-0.36,0.07,-1.04,45.65,-36.25,-58.41
475,-0.36,0.07,-1.05,44.37,-30.94,-61.34
483,-0.4,0.05,-1.06,44.62,-15.81,-66.83
491,-0.41,0.04,-1.06,44.37,-8.0,-68.91
499,-0.4,0.03,-1.05,42.3,2.44,-72.88
507,-0.41,0.02,-1.03,37.29,-0.49,-76.84
515,-0.42,0.0,-1.02,34.06,-6.41,-78.55
523,-0.43,0.02,-1.0,28.08,-23.5,-80.69
531,-0.42,0.02,-1.01,25.76,-32.47,-81.85
539,-0.44,-0.01,-1.05,21.79,-45.35,-86.91
547,-0.46,-0.01,-1.08,17.46,-48.83,-92.71
555,-0.48,-0.0,-1.09,15.99,-48.58,-95.28
563,-0.57,-0.02,-1.12,14.47,-41.26,-99.12
571,-0.6,-0.03,-1.13,13.49,-35.16,-99.67
579,-0.64,-0.02,-1.12,9.77,-25.21,-98.82
587,-0.64,-0.01,-1.11,7.14,-22.77,-97.53
595,-0.64,-0.03,-1.07,1.16,-24.78,-95.46
603,-0.62,-0.04,-1.03,-6.71,-36.01,-94.3
611,-0.61,-0.03,-1.03,-10.74,-43.76,-93.69
619,-0.62,-0.06,-1.04,-17.15,-56.21,-94.24
627,-0.64,-0.07,-1.06,-19.78,-60.36,-95.21
635,-0.68,-0.07,-1.09,-22.83,-60.85,-98.08
643,-0.75,-0.07,-1.11,-23.13,-46.39,-99.91
651,-0.77,-0.07,-1.11,-22.77,-36.68,-99.91
659,-0.77,-0.08,-1.06,-22.52,-18.25,-99.37
667,-0.77,-0.08,-1.04,-22.71,-12.7,-99.12
675,-0.78,-0.09,-1.01,-24.6,-13.55,-99.67
683,-0.78,-0.09,-1.01,-26.98,-18.68,-100.34
691,-0.8,-0.1,-1.02,-34.48,-36.5,-101.2
699,-0.82,-0.11,-1.08,-40.95,-52.49,-101.75
707,-0.85,-0.12,-1.13,-43.21,-55.36,-102.48
715,-0.93,-0.11,-1.22,-47.06,-45.29,-103.64
723,-0.98,-0.09,-1.25,-48.95,-33.51,-103.15
731,-1.07,-0.08,-1.27,-53.34,-4.03,-99.18
739,-1.08,-0.09,-1.25,-55.91,10.19,-95.83
747,-1.07,-0.11,-1.15,-61.4,30.58,-89.05
755,-1.05,-0.11,-1.06,-65.06,35.03,-84.72
763,-1.05,-0.12,-1.02,-66.77,31.07,-83.13
771,-1.03,-0.14,-0.99,-70.56,14.95,-79.35
779,-1.01,-0.14,-0.99,-72.94,4.27,-78.06
787,-1.01,-0.13,-1.01,-78.49,-13.31,-76.84
795,-1.06,-0.13,-1.07,-82.28,-20.2,-74.34
803,-1.09,-0.12,-1.1,-83.74,-18.07,-72.51
811,-1.15,-0.14,-1.14,-87.77,-7.08,-67.38
819,-1.17,-0.14,-1.14,-90.21,0.67,-64.45
827,-1.2,-0.12,-1.12,-94.91,16.72,-56.21
835,-1.19,-0.13,-1.09,-97.47,24.35,-51.27
843,-1.17,-0.14,-1.04,-103.94,29.97,-41.75
851,-1.12,-0.16,-0.95,-110.78,26.25,-34.91
859,-1.11,-0.15,-0.92,-112.98,20.69,-32.59
867,-1.1,-0.14,-0.9,-117.13,10.44,-28.08
875,-1.09,-0.12,-0.89,-118.9,6.96,-25.51
883,-1.12,-0.15,-0.88,-121.95,0.85,-20.69
891,-1.17,-0.11,-0.84,-125.92,-4.21,-14.59
899,-1.19,-0.09,-0.82,-127.44,-5.31,-10.31
907,-1.25,-0.07,-0.74,-128.97,-6.16,2.38
915,-1.26,-0.08,-0.68,-128.66,-5.49,10.38
923,-1.23,-0.05,-0.6,-122.68,-1.83,26.73
931,-1.22,-0.03,-0.59,-118.41,1.28,34.42
939,-1.2,-0.02,-0.58,-112.61,5.98,48.89
947,-1.18,-0.0,-0.55,-111.45,7.69,62.13
955,-1.18,-0.0,-0.53,-111.51,8.42,68.12
963,-1.15,0.02,-0.49,-109.8,10.99,79.65
971,-1.15,0.04,-0.49,-108.76,12.39,84.78
979,-1.15,0.09,-0.51,-109.37,13.37,95.4
987,-1.17,0.13,-0.53,-115.05,13.43,108.58
995,-1.19,0.12,-0.49,-118.84,12.45,115.78
1003,-1.25,0.09,-0.29,-122.92,8.73,132.39
1011,-1.27,0.1,-0.2,-118.35,8.67,142.09
1019,-1.26,0.14,-0.14,-97.41,9.09,164.0
1027,-1.23,0.12,-0.17,-86.24,12.7,175.42
1035,-1.07,0.08,-0.24,-72.51,24.23,194.58
1043,-0.89,0.14,-0.3,-70.31,27.1,204.35
1051,-0.82,0.17,-0.31,-71.41,26.37,205.44
1059,-0.79,0.24,-0.3,-74.28,26.06,204.16
1067,-0.79,0.24,-0.3,-73.61,29.42,204.35
1075,-0.75,0.26,-0.33,-69.46,30.52,208.68
1083,-0.75,0.3,-0.35,-67.99,34.48,211.0
1091,-0.82,0.32,-0.36,-65.61,44.31,218.44
1099,-0.7,0.22,-0.3,-64.09,47.18,230.04
1107,-0.58,0.18,-0.28,-63.9,42.05,231.69
1115,-0.34,0.14,-0.19,-63.84,25.45,219.6
1123,-0.28,0.18,-0.19,-61.22,16.78,209.11
1131,-0.22,0.23,-0.24,-51.33,7.26,188.29
1139,-0.17,0.25,-0.28,-41.44,19.71,172.91
1147,-0.12,0.28,-0.27,-36.56,29.42,165.28
1155,-0.1,0.3,-0.26,-24.66,42.05,146.67
1163,-0.12,0.32,-0.26,-19.04,44.86,136.23
1171,-0.17,0.4,-0.29,-11.66,40.71,119.81
1179,-0.2,0.42,-0.3,-9.09,37.11,114.62
1187,-0.25,0.4,-0.29,-4.58,30.09,107.73
1195,-0.2,0.4,-0.31,-0.18,25.45,104.68
1203,-0.13,0.39,-0.31,2.26,25.45,101.38
1211,0.01,0.39,-0.34,7.2,26.49,86.85
1219,0.03,0.4,-0.35,9.77,28.08,76.84
1227,0.1,0.39,-0.36,15.69,37.84,57.07
1235,0.22,0.37,-0.34,21.36,46.75,35.71
1243,0.25,0.37,-0.33,24.9,51.03,22.71
1251,0.15,0.4,-0.34,33.94,58.23,-1.65
1259,0.08,0.41,-0.33,38.51,57.62,-8.97
1267,-0.0,0.41,-0.36,45.59,45.59,-16.3
1275,-0.03,0.42,-0.39,47.12,37.29,-19.29
1283,-0.07,0.45,-0.44,48.16,14.89,-24.9
1291,-0.06,0.44,-0.5,46.51,-4.64,-28.75
1299,-0.03,0.44,-0.52,45.23,-9.64,-31.13
1307,-0.01,0.45,-0.53,45.17,-8.85,-37.78
1315,-0.03,0.45,-0.53,46.81,-5.13,-40.71
1323,-0.07,0.45,-0.56,51.15,5.19,-43.21
1331,-0.06,0.43,-0.56,53.47,15.69,-43.82
1339,-0.04,0.42,-0.55,54.14,18.31,-44.92
1347,0.0,0.4,-0.56,53.77,17.27,-51.15
1355,0.01,0.38,-0.54,53.1,13.92,-55.24
1363,-0.05,0.36,-0.54,54.38,4.21,-64.09
1371,-0.13,0.37,-0.55,55.73,-0.85,-66.1
1379,-0.24,0.37,-0.57,58.11,-3.23,-61.04
1387,-0.23,0.38,-0.53,61.46,-0.61,-49.93
1395,-0.2,0.39,-0.5,63.6,0.98,-44.92
1403,-0.13,0.4,-0.47,70.25,1.04,-39.37
1411,-0.1,0.38,-0.48,74.71,1.16,-38.64
1419,-0.05,0.31,-0.46,81.73,3.42,-40.71
1427,-0.01,0.27,-0.42,84.72,3.54,-43.88
1435,0.01,0.21,-0.36,95.4,-3.23,-53.83
1443,0.04,0.15,-0.38,112.24,-8.79,-65.92
1451,0.03,0.13,-0.42,120.91,-9.03,-72.2
1459,-0.02,0.13,-0.51,136.17,0.92,-84.17
1467,-0.07,0.17,-0.54,141.54,7.51,-87.28
1475,-0.17,0.23,-0.6,147.77,16.3,-86.61
1483,-0.25,0.25,-0.68,147.58,16.85,-80.81
1491,-0.27,0.23,-0.72,144.59,13.43,-77.45
1499,-0.29,0.18,-0.75,134.46,1.4,-72.02
1507,-0.3,0.16,-0.75,128.66,-6.9,-69.76
1515,-0.29,0.1,-0.74,121.95,-20.51,-64.76
1523,-0.26,0.08,-0.75,121.83,-22.95,-62.44
1531,-0.19,0.01,-0.75,124.88,-12.88,-61.89
1539,-0.12,0.04,-0.78,131.29,6.53,-64.7
1547,-0.08,0.03,-0.8,134.16,15.2,-67.69
