time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-1.06,0.2,-1.13,-55.66,-37.78,37.9
11,-1.03,0.31,-0.85,-61.89,-28.32,49.19
19,-1.05,0.28,-0.8,-58.11,-34.06,59.33
27,-1.03,0.23,-0.76,-54.38,-33.94,64.58
35,-1.02,0.28,-0.74,-49.32,-28.26,74.34
43,-1.01,0.29,-0.74,-47.91,-23.25,78.8
51,-1.02,0.3,-0.66,-45.9,-17.27,88.87
59,-0.96,0.26,-0.59,-45.1,-27.16,97.11
67,-0.97,0.27,-0.52,-41.99,-17.7,100.95
75,-1.0,0.32,-0.43,-30.64,-9.95,109.68
83,-1.01,0.34,-0.41,-23.68,-7.63,116.33
91,-0.98,0.33,-0.37,-10.74,5.43,129.64
99,-0.94,0.33,-0.36,-5.19,12.39,135.86
107,-0.81,0.3,-0.32,4.64,18.19,143.19
115,-0.69,0.29,-0.27,11.23,7.51,141.97
123,-0.65,0.27,-0.25,14.65,-2.08,139.1
131,-0.59,0.25,-0.22,23.01,-17.58,131.16
139,-0.57,0.28,-0.22,28.08,-25.21,127.69
147,-0.53,0.26,-0.22,38.45,-38.33,121.77
155,-0.45,0.21,-0.24,49.5,-45.72,115.11
163,-0.4,0.2,-0.27,54.32,-47.0,110.47
171,-0.35,0.19,-0.31,63.78,-46.33,98.63
179,-0.32,0.18,-0.3,69.15,-44.49,92.04
187,-0.3,0.14,-0.29,81.12,-41.32,78.19
195,-0.29,0.14,-0.32,89.05,-38.02,71.72
203,-0.23,0.18,-0.4,106.02,-21.36,59.69
211,-0.15,0.13,-0.44,115.91,-4.39,46.75
219,-0.11,0.13,-0.45,119.51,1.1,38.64
227,-0.08,0.11,-0.47,125.98,2.08,20.08
235,-0.11,0.08,-0.47,128.3,-3.36,11.23
243,-0.14,0.08,-0.5,132.69,-15.14,-3.72
251,-0.14,0.07,-0.57,137.02,-28.99,-15.2
259,-0.13,0.04,-0.61,137.7,-37.54,-21.24
267,-0.1,0.04,-0.72,135.86,-48.77,-36.8
275,-0.09,0.04,-0.77,134.4,-51.57,-45.35
283,-0.11,0.01,-0.83,129.15,-54.63,-62.32
291,-0.13,-0.01,-0.86,126.4,-53.1,-70.43
299,-0.2,-0.02,-0.93,122.25,-42.66,-83.5
307,-0.24,-0.04,-0.98,118.16,-26.37,-93.44
315,-0.25,-0.05,-0.98,115.54,-18.62,-97.23
323,-0.28,-0.05,-0.99,110.05,-11.11,-103.52
331,-0.3,-0.04,-1.01,107.54,-11.6,-105.9
339,-0.33,-0.07,-1.03,100.71,-15.99,-108.89
347,-0.34,-0.08,-1.03,95.83,-20.69,-110.17
355,-0.34,-0.09,-1.04,84.72,-36.5,-112.61
363,-0.33,-0.11,-1.06,74.4,-55.91,-115.97
371,-0.33,-0.13,-1.06,69.15,-65.61,-118.1
379,-0.34,-0.16,-1.07,59.45,-81.54,-122.5
387,-0.33,-0.17,-1.07,55.42,-86.36,-125.12
395,-0.32,-0.24,-1.07,48.77,-91.0,-131.35
403,-0.33,-0.27,-1.06,44.62,-89.6,-139.65
411,-0.34,-0.27,-1.07,42.6,-89.97,-143.92
419,-0.37,-0.27,-1.11,36.87,-94.79,-152.04
427,-0.4,-0.28,-1.12,32.96,-95.83,-156.43
435,-0.42,-0.32,-1.13,22.03,-95.4,-166.63
443,-0.43,-0.33,-1.12,15.01,-96.8,-172.12
451,-0.5,-0.33,-1.11,1.46,-107.12,-182.01
459,-0.59,-0.37,-1.06,-7.93,-109.5,-187.87
467,-0.63,-0.4,-1.03,-11.6,-106.57,-189.15
475,-0.67,-0.39,-1.06,-15.81,-98.63,-190.0
483,-0.7,-0.4,-1.09,-17.52,-95.7,-190.55
491,-0.77,-0.42,-1.14,-24.35,-83.44,-192.81
499,-0.88,-0.41,-1.19,-34.18,-66.35,-193.18
507,-0.93,-0.41,-1.21,-38.45,-54.99,-192.02
515,-1.01,-0.41,-1.27,-49.32,-27.83,-187.19
523,-1.04,-0.39,-1.29,-56.88,-11.66,-183.96
531,-1.02,-0.4,-1.33,-74.28,17.21,-177.12
539,-1.0,-0.42,-1.31,-84.53,27.22,-174.44
547,-1.05,-0.46,-1.22,-104.92,37.48,-171.26
555,-1.15,-0.5,-1.12,-116.88,42.05,-163.94
563,-1.16,-0.5,-1.07,-119.14,46.45,-158.2
571,-1.2,-0.55,-0.94,-122.38,40.28,-145.75
579,-1.24,-0.52,-0.9,-120.79,36.32,-138.73
587,-1.28,-0.45,-0.92,-111.76,31.62,-119.2
595,-1.21,-0.42,-1.0,-110.72,22.64,-98.14
603,-1.18,-0.41,-1.05,-113.95,17.64,-89.42
