time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.71,0.24,-0.48,-13.18,16.91,50.11
11,-0.71,0.24,-0.48,-9.7,13.18,50.35
19,-0.68,0.21,-0.45,2.5,15.14,49.8
27,-0.66,0.2,-0.44,8.48,13.98,49.19
35,-0.64,0.21,-0.47,20.63,15.32,47.36
43,-0.66,0.24,-0.55,29.36,17.64,47.0
51,-0.66,0.24,-0.59,31.86,20.63,47.97
59,-0.67,0.25,-0.67,32.04,29.48,50.9
67,-0.68,0.24,-0.69,30.82,35.22,53.1
75,-0.67,0.22,-0.69,27.95,38.94,55.97
83,-0.67,0.2,-0.68,27.04,34.3,56.4
91,-0.66,0.21,-0.64,28.44,16.42,55.48
99,-0.63,0.21,-0.68,31.86,-0.85,55.11
107,-0.63,0.21,-0.69,32.04,-3.72,56.15
115,-0.62,0.21,-0.69,30.94,2.2,61.4
123,-0.6,0.21,-0.68,30.58,7.45,64.82
131,-0.55,0.19,-0.65,31.62,16.91,70.92
139,-0.49,0.2,-0.62,35.64,20.87,72.39
147,-0.46,0.21,-0.61,38.27,21.48,71.29
155,-0.44,0.21,-0.6,43.88,20.87,67.5
163,-0.44,0.21,-0.6,46.94,20.14,65.19
171,-0.47,0.2,-0.6,51.94,18.49,62.07
179,-0.48,0.19,-0.61,54.38,17.58,61.83
187,-0.48,0.18,-0.62,58.84,14.83,62.99
195,-0.45,0.18,-0.66,62.62,12.76,64.76
203,-0.42,0.17,-0.69,63.84,12.63,65.98
211,-0.39,0.18,-0.72,64.58,15.2,66.89
219,-0.39,0.17,-0.73,64.09,17.21,67.32
227,-0.36,0.15,-0.74,63.42,18.55,68.6
235,-0.32,0.15,-0.73,62.68,17.58,68.48
243,-0.3,0.15,-0.7,62.93,15.99,68.3
251,-0.2,0.12,-0.66,65.0,10.25,66.16
259,-0.14,0.11,-0.66,67.08,5.68,63.54
267,-0.07,0.11,-0.68,72.14,-3.54,55.79
275,-0.04,0.1,-0.7,75.01,-7.87,51.21
283,0.0,0.11,-0.75,79.77,-15.5,39.73
291,-0.02,0.1,-0.8,82.76,-12.08,29.24
299,-0.05,0.1,-0.82,83.8,-4.39,26.0
307,-0.11,0.05,-0.83,85.94,16.36,24.35
315,-0.11,0.05,-0.83,87.34,26.31,26.0
323,-0.07,0.03,-0.86,89.97,44.98,30.76
331,-0.02,0.03,-0.92,90.52,58.65,32.78
339,-0.0,0.02,-0.95,89.9,55.11,31.25
347,0.07,0.02,-1.0,87.04,30.94,23.07
355,0.1,0.03,-1.02,85.08,16.48,17.46
363,0.19,0.0,-1.06,81.18,-5.07,5.55
371,0.22,-0.01,-1.07,79.35,-9.28,-0.73
