time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.39,0.01,-1.05,6.96,-1.4,5.0
11,-0.36,0.04,-1.0,8.97,-6.77,6.47
19,-0.39,0.02,-1.11,17.15,-5.98,6.53
27,-0.38,0.04,-1.21,22.52,-13.37,5.13
35,-0.41,0.05,-1.28,22.89,-17.76,3.6
43,-0.48,0.04,-1.41,20.81,-23.13,0.0
51,-0.52,0.05,-1.47,18.37,-24.29,-0.92
59,-0.59,0.07,-1.55,11.17,-21.73,-0.79
67,-0.62,0.08,-1.57,7.93,-18.13,0.49
75,-0.67,0.08,-1.61,2.69,-8.48,5.86
83,-0.7,0.06,-1.63,-2.62,1.53,14.16
91,-0.7,0.07,-1.64,-5.92,6.29,19.23
99,-0.67,0.04,-1.62,-13.98,12.39,29.48
107,-0.63,0.03,-1.6,-18.19,11.35,33.39
115,-0.57,0.02,-1.6,-26.0,2.44,36.62
123,-0.53,0.02,-1.6,-33.94,-7.14,36.5
131,-0.53,0.02,-1.61,-37.78,-10.44,36.25
139,-0.55,0.01,-1.62,-43.88,-12.45,35.22
147,-0.56,0.0,-1.62,-46.69,-10.93,35.64
155,-0.56,0.0,-1.6,-52.73,-6.16,38.57
163,-0.55,0.0,-1.58,-55.85,-4.27,40.04
171,-0.54,-0.01,-1.56,-62.32,-4.58,42.6
179,-0.52,-0.01,-1.56,-69.34,-8.42,44.43
187,-0.53,-0.02,-1.55,-73.3,-10.44,44.98
195,-0.55,-0.02,-1.51,-80.32,-11.9,46.87
203,-0.55,-0.01,-1.49,-83.01,-11.54,48.58
211,-0.55,-0.02,-1.44,-88.81,-11.84,53.1
219,-0.53,-0.02,-1.41,-92.1,-11.9,55.3
227,-0.49,-0.03,-1.35,-97.66,-13.85,58.59
235,-0.46,-0.03,-1.3,-103.27,-19.35,60.06
243,-0.45,-0.04,-1.28,-106.38,-23.62,60.36
251,-0.45,-0.05,-1.22,-113.59,-31.43,61.28
259,-0.44,-0.04,-1.18,-116.46,-32.9,62.32
267,-0.41,-0.04,-1.09,-119.87,-34.12,64.58
275,-0.37,-0.03,-1.02,-120.67,-32.53,65.06
283,-0.35,-0.03,-0.99,-120.61,-29.54,64.88
291,-0.33,-0.02,-0.92,-120.18,-25.94,63.29
299,-0.32,-0.01,-0.89,-119.75,-25.21,62.13
307,-0.32,-0.0,-0.84,-119.38,-22.77,59.69
315,-0.32,-0.0,-0.8,-119.26,-21.12,58.78
323,-0.32,0.01,-0.71,-117.61,-17.27,56.88
331,-0.32,0.05,-0.63,-113.53,-16.78,57.01
339,-0.31,0.05,-0.6,-111.08,-18.13,57.25
347,-0.29,0.07,-0.55,-107.12,-21.36,57.86
355,-0.28,0.07,-0.51,-105.53,-23.19,58.04
363,-0.23,0.09,-0.44,-101.93,-26.18,58.35
371,-0.19,0.1,-0.38,-97.05,-26.0,57.19
379,-0.15,0.11,-0.34,-94.06,-24.78,55.48
387,-0.12,0.14,-0.27,-87.16,-23.32,50.54
395,-0.11,0.15,-0.24,-83.37,-23.93,47.12
403,-0.12,0.17,-0.19,-75.62,-27.34,41.38
411,-0.12,0.19,-0.17,-71.9,-28.75,39.12
419,-0.14,0.23,-0.14,-64.03,-30.21,35.83
427,-0.14,0.25,-0.13,-55.85,-31.56,34.55
435,-0.13,0.27,-0.12,-51.76,-31.68,34.06
443,-0.11,0.29,-0.12,-43.46,-32.41,31.86
451,-0.1,0.3,-0.12,-39.55,-33.45,30.33
459,-0.09,0.31,-0.13,-33.08,-36.13,26.86
467,-0.09,0.32,-0.15,-27.65,-39.12,22.64
475,-0.09,0.32,-0.16,-25.33,-40.34,20.57
483,-0.1,0.33,-0.17,-21.12,-40.16,17.09
491,-0.1,0.33,-0.17,-18.49,-39.67,15.69
499,-0.11,0.33,-0.17,-13.12,-38.82,12.63
507,-0.11,0.34,-0.17,-10.5,-38.57,11.17
515,-0.12,0.33,-0.17,-5.68,-36.99,9.52
523,-0.1,0.34,-0.16,-0.61,-35.64,6.77
531,-0.1,0.34,-0.16,2.08,-34.85,5.0
539,-0.12,0.34,-0.15,7.81,-32.41,1.04
547,-0.13,0.35,-0.15,10.99,-29.91,-0.73
555,-0.13,0.37,-0.15,17.27,-25.09,-3.42
563,-0.14,0.38,-0.14,20.51,-22.52,-4.64
571,-0.17,0.37,-0.14,26.79,-21.36,-6.53
579,-0.18,0.38,-0.15,32.04,-23.86,-8.85
587,-0.19,0.38,-0.15,34.24,-25.94,-10.44
595,-0.22,0.39,-0.17,38.82,-32.35,-13.43
603,-0.25,0.4,-0.19,41.08,-35.4,-15.08
611,-0.31,0.4,-0.23,46.57,-40.04,-17.33
619,-0.37,0.42,-0.3,52.67,-39.98,-16.91
627,-0.4,0.43,-0.33,55.05,-38.15,-15.56
635,-0.42,0.41,-0.37,59.33,-31.43,-12.02
643,-0.42,0.41,-0.38,61.04,-28.02,-10.31
651,-0.41,0.4,-0.38,64.64,-23.19,-8.36
659,-0.41,0.39,-0.39,66.59,-23.5,-8.48
667,-0.43,0.37,-0.42,70.07,-26.31,-9.83
675,-0.45,0.37,-0.45,72.57,-29.48,-10.56
683,-0.46,0.37,-0.46,73.55,-31.31,-10.93
691,-0.48,0.34,-0.47,76.05,-34.06,-11.17
699,-0.48,0.33,-0.49,77.33,-34.97,-11.11
707,-0.48,0.31,-0.5,80.38,-34.67,-9.95
715,-0.48,0.28,-0.51,84.53,-33.87,-9.34
723,-0.48,0.27,-0.53,86.85,-34.61,-9.4
731,-0.48,0.25,-0.57,89.72,-36.93,-11.47
739,-0.49,0.24,-0.59,90.58,-38.39,-12.82
747,-0.52,0.21,-0.61,91.98,-40.95,-14.47
755,-0.53,0.21,-0.62,93.32,-39.86,-14.34
