time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.06,-0.22,-1.32,-1.28,5.13,-12.33
11,-0.01,-0.17,-0.93,-1.46,-3.23,-14.77
19,-0.07,-0.21,-0.99,0.37,-6.53,-17.27
27,-0.06,-0.19,-0.93,2.44,-8.12,-18.07
35,-0.08,-0.2,-0.96,3.91,-8.54,-18.62
43,-0.12,-0.2,-0.96,5.68,-5.55,-16.6
51,-0.13,-0.18,-0.99,7.08,-4.39,-11.41
59,-0.13,-0.19,-0.99,6.71,-4.03,-9.4
67,-0.13,-0.18,-1.0,3.85,-5.19,-5.74
75,-0.12,-0.19,-1.0,2.32,-6.23,-4.64
83,-0.1,-0.21,-1.0,-0.24,-6.35,-3.54
91,-0.1,-0.21,-1.0,-1.34,-5.55,-3.6
99,-0.09,-0.22,-0.99,-1.83,-1.65,-5.0
107,-0.09,-0.21,-0.98,-1.77,2.62,-6.29
115,-0.1,-0.2,-0.97,-1.4,4.21,-6.9
123,-0.12,-0.19,-0.95,-0.55,5.49,-6.41
131,-0.13,-0.18,-0.94,0.67,4.7,-5.8
139,-0.13,-0.19,-0.95,2.32,-0.43,-4.33
147,-0.14,-0.17,-0.98,3.11,-4.76,-3.23
155,-0.14,-0.17,-0.99,3.54,-5.19,-2.32
163,-0.15,-0.18,-1.02,4.03,-5.37,-0.73
171,-0.15,-0.19,-1.03,3.97,-6.16,-0.37
179,-0.17,-0.19,-1.05,3.36,-6.9,0.61
187,-0.17,-0.19,-1.08,3.36,-7.08,1.1
195,-0.18,-0.18,-1.12,2.93,-4.46,1.53
203,-0.21,-0.18,-1.15,2.44,-2.26,2.87
211,-0.21,-0.18,-1.17,2.56,-1.53,3.54
219,-0.23,-0.18,-1.22,2.38,1.16,4.82
227,-0.24,-0.17,-1.25,1.83,2.81,5.8
235,-0.24,-0.17,-1.31,0.0,5.92,7.57
243,-0.25,-0.16,-1.34,-3.78,9.77,7.87
251,-0.26,-0.16,-1.35,-5.8,10.25,7.87
259,-0.29,-0.16,-1.36,-9.7,9.83,8.36
267,-0.3,-0.15,-1.37,-11.72,9.16,8.97
275,-0.31,-0.15,-1.37,-15.99,6.53,11.54
283,-0.31,-0.14,-1.37,-18.19,4.64,12.94
291,-0.31,-0.15,-1.36,-22.4,0.92,16.48
299,-0.29,-0.15,-1.36,-26.0,-4.27,20.2
307,-0.28,-0.16,-1.36,-27.77,-6.35,21.36
315,-0.28,-0.16,-1.38,-31.01,-8.97,22.46
323,-0.28,-0.16,-1.39,-32.35,-9.03,22.83
331,-0.29,-0.15,-1.39,-34.67,-8.12,24.05
339,-0.29,-0.14,-1.4,-35.83,-7.02,24.35
347,-0.32,-0.15,-1.41,-38.09,-4.7,25.02
355,-0.34,-0.15,-1.4,-40.47,-3.78,25.7
363,-0.36,-0.14,-1.4,-41.75,-4.15,26.92
371,-0.36,-0.13,-1.39,-45.1,-4.33,29.91
379,-0.36,-0.12,-1.38,-47.85,-4.27,31.8
387,-0.34,-0.12,-1.34,-53.04,-3.6,36.99
395,-0.29,-0.15,-1.26,-57.43,-6.53,40.95
403,-0.28,-0.15,-1.24,-58.78,-9.7,41.93
411,-0.26,-0.17,-1.21,-59.57,-16.72,43.52
419,-0.25,-0.17,-1.2,-59.39,-19.23,44.49
427,-0.24,-0.16,-1.2,-58.29,-20.14,46.57
435,-0.23,-0.15,-1.2,-58.04,-19.71,47.36
443,-0.22,-0.15,-1.21,-58.47,-20.57,47.24
451,-0.22,-0.13,-1.23,-61.28,-24.05,45.41
459,-0.23,-0.13,-1.23,-63.11,-24.96,44.37
467,-0.23,-0.11,-1.2,-66.71,-25.27,43.88
475,-0.24,-0.12,-1.17,-67.81,-24.9,44.25
483,-0.23,-0.1,-1.13,-68.54,-24.72,45.47
491,-0.22,-0.08,-1.11,-68.54,-24.72,47.79
499,-0.21,-0.07,-1.1,-68.97,-24.78,48.71
507,-0.18,-0.06,-1.08,-70.98,-26.31,49.74
515,-0.17,-0.05,-1.07,-72.27,-27.16,49.93
523,-0.15,-0.06,-1.04,-73.85,-27.71,49.56
531,-0.15,-0.07,-1.02,-73.36,-27.16,49.5
539,-0.14,-0.06,-0.98,-70.92,-25.21,49.26
547,-0.13,-0.05,-0.97,-66.77,-23.62,49.26
555,-0.11,-0.05,-0.97,-65.43,-23.13,48.95
563,-0.11,-0.03,-0.97,-63.72,-23.68,47.0
571,-0.11,-0.02,-0.96,-63.6,-24.72,46.33
579,-0.11,-0.0,-0.96,-64.45,-29.05,44.74
587,-0.12,-0.01,-0.96,-64.94,-32.1,44.13
595,-0.12,-0.01,-0.97,-64.82,-32.17,43.82
603,-0.11,-0.01,-0.97,-64.64,-29.66,43.58
611,-0.11,-0.01,-0.96,-64.45,-26.92,43.46
619,-0.1,-0.01,-0.93,-64.88,-21.91,43.03
627,-0.09,-0.0,-0.9,-65.06,-20.32,42.85
635,-0.06,0.01,-0.84,-65.67,-21.24,41.75
643,-0.04,0.01,-0.81,-65.67,-24.66,39.67
651,-0.03,0.01,-0.79,-65.67,-26.06,38.51
659,-0.03,0.02,-0.77,-63.84,-27.77,35.89
667,-0.04,0.03,-0.76,-62.5,-28.2,34.67
675,-0.03,0.05,-0.76,-60.42,-27.47,33.08
683,-0.03,0.06,-0.75,-59.57,-26.31,32.47
691,-0.03,0.08,-0.72,-56.88,-22.52,31.86
699,-0.03,0.09,-0.7,-53.41,-19.53,31.01
707,-0.03,0.11,-0.69,-51.64,-18.37,30.58
715,-0.02,0.12,-0.69,-48.95,-17.7,28.99
723,-0.03,0.12,-0.68,-48.1,-17.82,27.83
731,-0.03,0.14,-0.67,-46.63,-19.35,25.09
739,-0.04,0.15,-0.67,-45.17,-20.45,22.64
747,-0.05,0.15,-0.66,-44.62,-20.81,21.3
755,-0.07,0.16,-0.65,-43.03,-19.47,19.65
763,-0.07,0.17,-0.65,-42.36,-18.25,19.1
771,-0.07,0.17,-0.64,-40.22,-14.71,18.43
779,-0.07,0.17,-0.63,-39.18,-12.33,18.01
787,-0.07,0.18,-0.59,-36.56,-7.81,17.21
