time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.49,0.38,-0.76,-5.0,-10.38,-6.1
11,-0.44,0.42,-0.6,-6.1,5.25,-5.68
19,-0.38,0.43,-0.59,-0.49,-5.31,-7.08
27,-0.44,0.4,-0.55,1.34,-2.56,-9.03
35,-0.41,0.41,-0.56,3.36,-1.65,-8.85
43,-0.43,0.41,-0.58,6.29,-7.08,-9.28
51,-0.44,0.39,-0.59,6.9,-7.87,-9.34
59,-0.43,0.39,-0.59,7.87,-11.47,-7.93
67,-0.41,0.38,-0.59,7.69,-13.37,-7.45
75,-0.39,0.37,-0.59,7.63,-12.39,-7.57
83,-0.35,0.37,-0.56,8.12,-7.14,-8.85
91,-0.33,0.37,-0.55,8.73,-3.42,-10.07
99,-0.31,0.36,-0.55,11.41,1.22,-14.83
107,-0.32,0.35,-0.56,12.76,1.59,-17.82
115,-0.35,0.35,-0.57,13.92,0.61,-23.38
123,-0.37,0.36,-0.58,13.73,-2.93,-27.71
131,-0.38,0.37,-0.58,14.34,-5.13,-29.54
139,-0.42,0.36,-0.58,15.87,-6.41,-31.68
147,-0.43,0.36,-0.59,16.6,-6.84,-32.35
155,-0.43,0.39,-0.58,17.21,-6.84,-31.8
163,-0.45,0.37,-0.58,19.17,-7.63,-31.43
171,-0.45,0.37,-0.6,20.14,-7.63,-31.19
179,-0.46,0.36,-0.62,21.79,-5.98,-30.76
187,-0.47,0.36,-0.62,22.58,-4.64,-30.4
195,-0.47,0.36,-0.64,23.25,-3.11,-29.3
203,-0.47,0.36,-0.63,23.25,-3.17,-28.81
211,-0.47,0.34,-0.65,23.99,-3.42,-28.14
219,-0.46,0.35,-0.67,24.84,0.0,-28.87
227,-0.47,0.36,-0.67,25.02,2.81,-29.11
235,-0.48,0.34,-0.67,25.63,7.02,-29.97
243,-0.48,0.34,-0.66,26.0,7.69,-30.21
251,-0.49,0.35,-0.64,26.67,7.57,-30.76
259,-0.51,0.34,-0.64,27.47,5.62,-30.76
267,-0.54,0.33,-0.66,28.63,0.49,-30.33
275,-0.56,0.32,-0.68,29.66,-3.48,-29.48
283,-0.57,0.32,-0.69,30.4,-3.91,-28.93
291,-0.6,0.3,-0.72,32.78,-2.2,-26.55
299,-0.61,0.3,-0.73,33.87,0.18,-24.84
