time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.12,0.43,-0.87,12.63,8.12,-4.39
11,-0.17,0.38,-0.82,12.88,13.92,-2.56
19,-0.02,0.44,-0.74,18.43,16.85,-0.67
27,-0.04,0.35,-0.75,23.86,13.12,-4.82
35,-0.0,0.35,-0.76,26.0,10.44,-6.77
43,0.02,0.37,-0.78,27.4,5.37,-12.82
51,0.02,0.35,-0.79,27.47,2.93,-16.42
59,-0.0,0.33,-0.77,25.57,-2.14,-22.77
67,-0.02,0.33,-0.74,24.6,-2.2,-25.39
75,-0.06,0.34,-0.67,26.37,-5.31,-28.75
83,-0.1,0.33,-0.64,32.78,-6.53,-28.08
91,-0.12,0.33,-0.63,36.19,-6.47,-26.98
99,-0.14,0.35,-0.66,44.07,-6.41,-23.01
107,-0.14,0.35,-0.66,48.1,-4.76,-20.75
115,-0.15,0.33,-0.69,53.71,-2.75,-17.4
123,-0.15,0.34,-0.7,55.11,-3.54,-16.66
131,-0.15,0.31,-0.7,55.91,-8.3,-16.54
139,-0.15,0.33,-0.7,54.99,-18.62,-19.29
147,-0.18,0.34,-0.71,55.54,-23.74,-20.63
155,-0.22,0.33,-0.74,57.01,-31.13,-21.55
163,-0.24,0.33,-0.75,57.37,-32.17,-21.61
171,-0.3,0.35,-0.77,57.19,-33.39,-20.57
179,-0.35,0.34,-0.78,57.25,-33.87,-17.33
187,-0.36,0.33,-0.78,56.88,-35.52,-15.08
195,-0.41,0.35,-0.8,56.95,-41.63,-10.5
203,-0.43,0.36,-0.83,57.8,-43.03,-7.39
211,-0.44,0.34,-0.86,57.98,-41.56,0.85
219,-0.42,0.33,-0.86,57.74,-39.86,4.27
227,-0.39,0.3,-0.85,57.37,-37.54,8.54
235,-0.36,0.27,-0.84,60.12,-37.35,9.16
243,-0.36,0.26,-0.83,61.89,-38.39,8.73
251,-0.35,0.25,-0.85,66.65,-37.78,8.36
259,-0.36,0.26,-0.87,69.4,-36.01,8.3
267,-0.4,0.26,-0.92,73.73,-30.82,9.46
275,-0.41,0.26,-0.94,75.5,-28.14,11.9
283,-0.43,0.26,-0.94,75.5,-29.42,13.24
291,-0.47,0.25,-0.93,75.26,-35.28,16.78
299,-0.48,0.23,-0.92,75.5,-40.04,19.23
307,-0.51,0.22,-0.91,76.6,-53.16,25.39
315,-0.51,0.22,-0.94,78.0,-59.27,29.11
323,-0.49,0.21,-0.99,80.26,-67.44,36.44
331,-0.47,0.2,-1.07,79.77,-73.85,41.02
339,-0.47,0.19,-1.1,78.74,-72.75,43.09
347,-0.47,0.15,-1.11,78.74,-66.22,46.75
355,-0.48,0.14,-1.12,79.16,-63.48,47.91
363,-0.49,0.14,-1.18,78.31,-60.06,50.23
371,-0.49,0.14,-1.23,73.55,-58.17,52.8
379,-0.49,0.13,-1.24,70.56,-57.37,53.77
387,-0.5,0.11,-1.26,63.54,-57.25,56.52
395,-0.5,0.11,-1.28,60.24,-57.56,58.29
403,-0.51,0.11,-1.35,53.89,-57.98,64.09
411,-0.51,0.1,-1.39,49.74,-57.25,67.87
419,-0.51,0.1,-1.46,38.82,-58.11,76.97
427,-0.48,0.1,-1.53,24.78,-65.67,85.02
435,-0.46,0.09,-1.56,16.36,-70.01,88.13
443,-0.42,0.08,-1.56,-0.24,-76.29,92.04
451,-0.4,0.07,-1.55,-6.53,-75.01,93.02
459,-0.37,0.07,-1.53,-15.5,-61.71,95.52
467,-0.3,0.04,-1.48,-21.55,-42.36,96.5
475,-0.26,0.05,-1.46,-23.93,-35.34,95.89
483,-0.2,0.05,-1.43,-28.02,-29.91,91.61
491,-0.18,0.05,-1.41,-30.4,-29.17,88.68
499,-0.19,0.07,-1.38,-36.32,-29.48,83.07
507,-0.2,0.08,-1.38,-39.12,-30.27,81.3
515,-0.19,0.08,-1.36,-45.47,-32.96,80.2
523,-0.19,0.1,-1.35,-53.04,-39.31,79.28
531,-0.18,0.11,-1.35,-56.88,-42.91,78.92
539,-0.14,0.12,-1.34,-65.61,-49.07,76.72
547,-0.12,0.12,-1.35,-69.58,-49.87,74.52
555,-0.1,0.14,-1.36,-76.9,-40.34,68.3
563,-0.08,0.15,-1.36,-80.26,-30.58,64.7
571,-0.09,0.17,-1.35,-87.16,-9.46,56.4
579,-0.1,0.18,-1.3,-95.15,10.56,48.16
587,-0.11,0.16,-1.23,-99.24,16.72,44.19
595,-0.14,0.15,-1.04,-103.94,18.01,36.13
603,-0.16,0.15,-0.96,-103.03,12.57,33.08
611,-0.23,0.21,-0.91,-97.72,-3.42,31.68
619,-0.23,0.26,-0.91,-93.57,-16.24,35.34
627,-0.22,0.27,-0.92,-93.38,-22.34,37.96
635,-0.16,0.27,-0.94,-97.47,-30.21,41.08
643,-0.14,0.28,-0.94,-100.71,-31.19,41.2
651,-0.07,0.28,-0.9,-106.75,-26.31,37.6
659,-0.04,0.27,-0.87,-108.83,-21.12,33.87
667,-0.01,0.29,-0.83,-111.15,-7.32,23.44
675,-0.05,0.31,-0.78,-111.82,8.48,12.08
683,-0.07,0.31,-0.75,-112.24,16.17,7.14
691,-0.13,0.25,-0.52,-112.06,28.02,-0.31
699,-0.17,0.23,-0.36,-108.58,27.77,-3.36
707,-0.25,0.3,-0.16,-88.56,12.15,-4.39
715,-0.24,0.36,-0.21,-59.45,-3.23,2.93
723,-0.21,0.37,-0.29,-47.55,-6.1,7.02
731,-0.11,0.38,-0.43,-35.64,-1.4,11.17
739,-0.07,0.38,-0.46,-35.28,1.53,10.25
747,-0.03,0.37,-0.44,-38.76,4.15,4.39
755,-0.02,0.36,-0.42,-40.28,1.71,0.24
763,-0.02,0.36,-0.38,-41.93,-3.91,-9.34
771,-0.02,0.36,-0.36,-40.47,-5.62,-19.41
779,-0.03,0.37,-0.35,-38.51,-3.05,-23.99
787,-0.05,0.33,-0.27,-33.63,4.33,-31.74
795,-0.08,0.32,-0.2,-30.09,5.8,-35.71
803,-0.14,0.36,-0.13,-16.91,-0.61,-41.08
811,-0.2,0.37,-0.14,-0.92,-9.77,-40.95
819,-0.21,0.37,-0.17,6.16,-13.24,-40.41
827,-0.21,0.39,-0.24,17.46,-17.33,-38.39
835,-0.21,0.37,-0.26,21.24,-18.19,-38.39
843,-0.19,0.36,-0.29,27.04,-16.05,-40.22
851,-0.19,0.34,-0.29,29.48,-13.98,-42.66
859,-0.21,0.31,-0.27,35.34,-8.42,-48.03
867,-0.23,0.29,-0.24,44.43,-0.31,-51.7
875,-0.24,0.28,-0.22,50.35,4.76,-52.55
883,-0.23,0.25,-0.16,65.25,16.11,-52.61
891,-0.22,0.25,-0.16,73.85,19.65,-52.55
899,-0.23,0.26,-0.22,90.27,21.48,-52.06
907,-0.23,0.25,-0.25,95.52,20.2,-51.39
915,-0.23,0.23,-0.31,100.95,13.31,-50.29
923,-0.24,0.21,-0.37,102.84,2.44,-50.78
931,-0.24,0.2,-0.41,103.15,-2.01,-51.51
939,-0.23,0.16,-0.47,102.36,-3.72,-53.1
947,-0.21,0.13,-0.48,102.36,-1.04,-54.63
955,-0.2,0.11,-0.5,103.21,8.0,-58.72
963,-0.18,0.08,-0.46,107.06,21.97,-63.11
971,-0.16,0.07,-0.43,110.11,27.53,-65.55
