time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.04,0.48,-0.68,22.4,-2.5,-12.27
11,-0.05,0.47,-0.7,20.32,-1.46,-12.88
19,-0.04,0.48,-0.68,21.91,-10.86,-13.24
27,-0.04,0.43,-0.66,23.5,-14.16,-14.89
35,-0.03,0.44,-0.62,27.65,-17.64,-19.17
43,-0.07,0.43,-0.58,32.84,-15.38,-23.44
51,-0.11,0.42,-0.57,37.05,-11.29,-24.29
59,-0.14,0.42,-0.6,43.33,-5.43,-22.83
67,-0.15,0.41,-0.62,45.1,-2.99,-21.79
75,-0.15,0.41,-0.68,46.75,0.79,-19.1
83,-0.11,0.42,-0.7,45.29,-0.18,-16.66
91,-0.09,0.43,-0.7,44.25,-3.48,-16.91
99,-0.08,0.42,-0.68,42.11,-10.38,-19.59
107,-0.07,0.4,-0.66,40.95,-16.48,-20.87
115,-0.07,0.38,-0.63,41.32,-25.33,-23.93
123,-0.07,0.37,-0.63,41.69,-27.47,-24.78
131,-0.07,0.37,-0.61,42.3,-25.02,-26.61
139,-0.13,0.35,-0.6,44.19,-17.33,-30.33
147,-0.19,0.34,-0.58,45.41,-11.96,-31.92
155,-0.33,0.3,-0.56,49.13,-2.08,-30.58
163,-0.39,0.3,-0.58,51.39,0.61,-27.77
171,-0.42,0.29,-0.59,55.11,-0.18,-19.29
179,-0.34,0.31,-0.63,56.95,-6.84,-10.5
187,-0.27,0.32,-0.64,57.25,-11.05,-7.51
195,-0.14,0.34,-0.65,56.64,-18.62,-6.84
203,-0.11,0.34,-0.64,56.15,-20.69,-9.09
211,-0.13,0.31,-0.6,56.7,-18.68,-15.69
219,-0.18,0.29,-0.58,57.86,-14.89,-18.55
227,-0.33,0.24,-0.54,63.11,-2.87,-21.3
235,-0.44,0.23,-0.56,70.92,5.55,-18.31
243,-0.46,0.23,-0.6,74.77,7.02,-15.14
251,-0.47,0.24,-0.67,80.2,7.57,-9.64
259,-0.47,0.28,-0.7,81.42,6.71,-7.39
267,-0.47,0.28,-0.74,82.64,4.03,-3.23
275,-0.45,0.27,-0.77,83.25,-2.32,0.0
283,-0.45,0.26,-0.77,83.74,-4.58,1.28
291,-0.46,0.25,-0.8,85.08,-6.29,3.36
299,-0.48,0.23,-0.82,85.75,-5.74,4.58
307,-0.5,0.2,-0.85,86.12,-4.76,8.06
315,-0.51,0.18,-0.86,86.61,-4.03,9.7
323,-0.55,0.15,-0.86,87.95,0.18,12.76
331,-0.57,0.15,-0.88,91.92,2.5,19.17
339,-0.55,0.16,-0.9,94.67,2.01,22.95
347,-0.49,0.17,-0.97,98.51,-1.22,28.2
355,-0.48,0.18,-1.0,99.24,-2.93,29.3
363,-0.45,0.16,-1.08,99.98,-8.18,31.98
371,-0.45,0.16,-1.13,99.06,-10.44,33.02
379,-0.45,0.16,-1.23,94.3,-9.46,35.52
387,-0.51,0.12,-1.25,86.61,-0.67,37.35
395,-0.56,0.11,-1.23,83.62,2.81,39.12
403,-0.61,0.09,-1.23,81.6,5.86,46.2
411,-0.62,0.09,-1.23,81.42,6.35,50.54
419,-0.57,0.09,-1.24,82.58,4.7,59.45
427,-0.48,0.1,-1.3,83.37,4.15,66.65
435,-0.43,0.1,-1.33,83.01,5.25,69.21
443,-0.37,0.1,-1.38,80.44,9.28,71.72
451,-0.35,0.12,-1.39,79.1,11.11,72.88
459,-0.29,0.15,-1.48,73.67,12.63,74.52
467,-0.27,0.16,-1.52,69.46,15.75,74.34
475,-0.3,0.15,-1.54,59.81,21.12,74.04
483,-0.35,0.14,-1.54,50.9,17.03,74.58
491,-0.35,0.14,-1.53,47.79,13.55,75.32
499,-0.35,0.13,-1.55,42.42,9.4,78.98
507,-0.34,0.12,-1.55,40.28,8.91,80.93
515,-0.32,0.14,-1.57,36.38,6.77,84.23
523,-0.29,0.12,-1.62,32.96,7.93,85.69
531,-0.3,0.13,-1.64,30.27,11.17,86.24
539,-0.31,0.14,-1.7,24.05,16.78,89.84
547,-0.3,0.15,-1.73,19.78,19.78,91.92
555,-0.27,0.16,-1.76,9.28,21.06,95.76
563,-0.26,0.17,-1.78,3.42,19.1,97.05
571,-0.24,0.14,-1.79,-9.7,15.87,99.06
579,-0.2,0.11,-1.76,-22.46,12.27,102.23
587,-0.17,0.1,-1.73,-27.71,11.41,103.52
595,-0.1,0.06,-1.68,-36.99,4.09,105.41
603,-0.05,0.05,-1.66,-40.53,-1.65,105.96
611,0.09,0.06,-1.63,-46.45,-4.88,104.74
619,0.2,0.08,-1.6,-52.19,1.16,100.46
627,0.23,0.09,-1.58,-55.18,6.53,96.44
635,0.22,0.1,-1.54,-59.69,14.28,86.79
643,0.2,0.11,-1.53,-61.65,16.91,82.34
651,0.13,0.13,-1.51,-66.1,21.18,75.26
659,0.09,0.14,-1.51,-68.66,23.19,73.3
667,0.07,0.13,-1.52,-75.81,20.75,71.9
675,0.05,0.13,-1.5,-85.45,9.7,70.13
683,0.05,0.13,-1.47,-90.27,2.32,69.46
691,0.08,0.11,-1.4,-99.3,-12.02,68.91
699,0.1,0.11,-1.35,-102.72,-14.89,68.18
707,0.14,0.11,-1.25,-107.12,-16.72,67.02
715,0.14,0.11,-1.12,-109.31,-9.52,64.09
723,0.15,0.12,-1.06,-108.7,-7.26,62.38
731,0.17,0.14,-0.98,-105.29,-2.26,58.53
739,0.19,0.15,-0.96,-103.33,0.24,56.46
747,0.23,0.18,-0.95,-100.83,6.35,51.76
755,0.24,0.18,-0.94,-100.77,8.79,48.83
763,0.23,0.19,-0.91,-101.68,6.65,41.69
771,0.17,0.18,-0.84,-102.66,5.0,35.83
779,0.14,0.18,-0.8,-102.97,2.5,34.61
787,0.11,0.2,-0.72,-101.5,-1.89,34.0
795,0.13,0.2,-0.69,-100.16,-6.16,33.57
803,0.17,0.21,-0.62,-97.41,-13.85,31.31
811,0.18,0.22,-0.58,-95.28,-17.09,29.11
819,0.19,0.22,-0.52,-90.09,-15.87,24.29
827,0.18,0.23,-0.47,-84.53,-11.84,20.69
835,0.18,0.23,-0.44,-81.18,-9.52,19.23
843,0.18,0.24,-0.4,-74.58,-7.57,15.62
851,0.19,0.25,-0.36,-70.62,-7.57,13.61
859,0.22,0.26,-0.36,-62.68,-11.66,8.61
867,0.22,0.27,-0.39,-56.34,-10.13,2.99
875,0.21,0.28,-0.39,-54.2,-7.57,0.67
883,0.17,0.28,-0.36,-50.23,-6.16,-3.3
891,0.15,0.29,-0.34,-47.79,-7.57,-5.25
899,0.08,0.29,-0.29,-40.95,-9.46,-8.85
907,0.05,0.28,-0.28,-36.8,-8.85,-9.46
915,0.04,0.29,-0.27,-27.71,-9.34,-9.09
923,0.05,0.33,-0.31,-19.53,-7.81,-10.31
931,0.04,0.34,-0.32,-16.85,-6.04,-11.47
939,-0.01,0.33,-0.32,-12.45,-1.89,-13.18
947,-0.04,0.33,-0.31,-10.13,-0.43,-13.06
955,-0.06,0.34,-0.29,-4.15,-2.56,-11.17
963,-0.03,0.34,-0.3,1.89,-8.06,-10.56
971,-0.01,0.34,-0.3,4.39,-10.5,-10.93
979,0.02,0.34,-0.32,9.03,-12.15,-11.29
987,0.04,0.33,-0.31,11.23,-10.68,-11.54
995,0.06,0.34,-0.3,17.03,-6.1,-13.43
1003,0.06,0.34,-0.3,20.57,-4.09,-14.83
1011,0.04,0.36,-0.3,28.02,-3.6,-18.01
1019,0.02,0.39,-0.33,35.71,-3.3,-20.63
1027,0.0,0.39,-0.34,39.25,-1.71,-21.67
1035,-0.05,0.4,-0.37,45.41,1.53,-23.32
1043,-0.07,0.4,-0.37,48.34,1.83,-23.99
1051,-0.1,0.38,-0.4,55.24,0.98,-24.29
1059,-0.12,0.35,-0.43,61.65,2.81,-23.8
1067,-0.13,0.34,-0.44,64.82,4.03,-22.89
1075,-0.13,0.31,-0.48,71.29,7.32,-20.39
1083,-0.13,0.31,-0.5,74.04,8.36,-19.29
1091,-0.11,0.29,-0.56,79.59,7.69,-17.88
1099,-0.1,0.29,-0.59,81.79,5.49,-17.33
1107,-0.06,0.31,-0.68,83.98,2.01,-17.03
1115,-0.04,0.3,-0.72,83.37,1.77,-19.17
1123,-0.06,0.29,-0.73,82.4,2.44,-20.69
1131,-0.12,0.25,-0.72,81.6,4.21,-21.61
1139,-0.14,0.23,-0.71,82.28,5.13,-21.06
1147,-0.17,0.21,-0.68,85.94,4.94,-18.68
1155,-0.17,0.22,-0.68,88.81,3.78,-16.97
1163,-0.12,0.23,-0.72,94.67,3.17,-15.01
1171,-0.08,0.24,-0.77,99.37,-0.85,-15.14
1179,-0.06,0.24,-0.79,101.75,-3.3,-15.93
