time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.23,0.54,-0.78,-26.43,-14.1,56.03
11,-0.16,0.53,-0.68,-27.28,-11.23,59.69
19,-0.06,0.54,-0.79,-22.95,-15.62,60.24
27,-0.02,0.48,-0.76,-22.16,-12.57,57.62
35,0.02,0.51,-0.79,-20.14,-7.81,51.27
43,-0.01,0.52,-0.77,-20.02,-1.4,48.22
51,-0.01,0.5,-0.73,-16.91,3.78,44.62
59,-0.01,0.49,-0.69,-14.53,4.09,43.7
67,0.01,0.48,-0.68,-13.79,1.28,43.21
75,0.06,0.46,-0.69,-12.45,-8.24,41.26
83,0.1,0.43,-0.71,-11.9,-12.08,38.7
91,0.2,0.42,-0.74,-13.18,-15.44,29.17
99,0.22,0.42,-0.73,-14.53,-18.98,22.64
107,0.24,0.39,-0.73,-17.64,-27.71,8.54
115,0.26,0.36,-0.72,-21.61,-36.62,-6.53
123,0.27,0.37,-0.71,-23.99,-40.95,-13.49
131,0.3,0.34,-0.68,-27.59,-51.03,-26.67
139,0.31,0.32,-0.67,-28.14,-52.31,-33.45
147,0.33,0.28,-0.63,-25.27,-50.9,-48.16
155,0.35,0.23,-0.59,-20.08,-45.53,-64.03
163,0.36,0.2,-0.56,-16.36,-41.69,-73.73
171,0.36,0.17,-0.54,-8.3,-36.01,-93.99
179,0.35,0.16,-0.53,-3.78,-39.73,-104.49
187,0.28,0.17,-0.52,1.59,-54.87,-125.31
195,0.23,0.17,-0.53,3.3,-64.64,-133.91
203,0.17,0.14,-0.56,5.31,-82.58,-146.55
211,0.2,0.14,-0.58,4.09,-95.46,-159.73
219,0.21,0.13,-0.56,3.72,-99.67,-167.6
227,0.26,0.04,-0.52,6.35,-102.78,-187.19
235,0.33,-0.02,-0.48,9.34,-101.26,-200.01
243,0.47,-0.09,-0.37,18.92,-103.33,-235.23
251,0.53,-0.22,-0.34,34.18,-111.15,-279.6
259,0.5,-0.28,-0.35,42.79,-110.78,-303.1
267,0.17,-0.24,-0.57,55.6,-109.62,-345.76
275,-0.15,-0.18,-0.69,55.66,-111.63,-358.15
283,-0.65,-0.22,-0.77,46.14,-101.44,-355.83
291,-0.72,-0.2,-0.74,42.36,-88.01,-347.35
299,-0.87,-0.03,-0.81,37.54,-80.51,-333.19
307,-1.18,-0.05,-0.91,24.84,-89.05,-312.74
315,-1.18,-0.01,-0.87,16.17,-84.84,-297.36
323,-1.12,-0.01,-0.8,3.78,-77.88,-272.4
331,-1.16,0.0,-0.76,0.06,-76.29,-263.0
339,-1.34,0.08,-0.78,-4.09,-63.96,-239.5
347,-1.5,0.14,-0.79,-6.9,-31.68,-207.82
355,-1.52,0.14,-0.78,-7.81,-13.24,-191.22
363,-1.57,0.14,-0.73,-9.22,26.49,-160.64
371,-1.55,0.13,-0.7,-9.83,43.27,-147.95
379,-1.55,0.1,-0.59,-10.31,67.75,-128.48
387,-1.54,0.08,-0.53,-9.03,74.89,-121.22
395,-1.6,0.07,-0.45,-5.0,74.46,-112.18
403,-1.76,0.11,-0.4,-0.79,63.54,-103.15
411,-1.83,0.12,-0.37,1.4,58.41,-95.46
419,-1.97,0.13,-0.35,7.75,52.12,-75.2
427,-2.03,0.15,-0.35,11.29,51.33,-62.56
435,-2.12,0.2,-0.36,18.43,54.69,-31.62
443,-2.13,0.16,-0.37,22.46,59.27,-14.28
