time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.58,0.64,-0.69,7.75,7.39,-84.66
11,-0.75,0.68,-0.57,-0.55,19.9,-71.72
19,-0.68,0.73,-0.58,-0.49,14.83,-61.04
27,-0.76,0.68,-0.61,-0.37,-3.42,-41.75
35,-0.67,0.58,-0.52,-2.32,-1.46,-20.81
43,-0.58,0.56,-0.5,-1.59,0.98,-12.45
51,-0.42,0.5,-0.5,1.34,5.92,-4.33
59,-0.34,0.46,-0.47,2.56,8.12,-3.42
67,-0.15,0.43,-0.46,3.97,11.47,-6.35
75,-0.08,0.41,-0.44,4.15,11.35,-10.25
83,-0.04,0.4,-0.44,6.35,10.62,-23.38
91,-0.06,0.39,-0.46,10.68,10.07,-36.93
99,-0.1,0.39,-0.49,12.94,10.5,-43.03
107,-0.18,0.38,-0.54,15.69,17.15,-52.0
115,-0.21,0.38,-0.56,15.87,22.22,-54.26
123,-0.22,0.36,-0.55,15.99,32.29,-55.48
131,-0.2,0.31,-0.54,17.03,39.73,-57.07
139,-0.18,0.29,-0.53,17.58,42.97,-57.86
147,-0.12,0.28,-0.5,18.55,45.17,-58.84
155,-0.08,0.26,-0.49,18.98,43.58,-59.57
163,-0.01,0.21,-0.5,18.55,34.73,-65.25
171,0.01,0.19,-0.52,16.91,27.77,-69.64
179,0.04,0.17,-0.54,11.96,14.1,-79.65
187,0.05,0.14,-0.56,3.91,-10.44,-92.29
195,0.04,0.13,-0.57,-2.62,-28.63,-100.4
203,0.01,0.1,-0.63,-18.62,-70.07,-116.94
211,-0.04,0.07,-0.66,-27.71,-89.72,-125.61
219,-0.22,0.07,-0.69,-47.91,-119.08,-139.71
227,-0.39,0.12,-0.66,-65.73,-135.31,-141.78
235,-0.44,0.14,-0.64,-71.9,-138.85,-139.22
243,-0.48,0.17,-0.57,-78.19,-135.19,-131.84
251,-0.46,0.18,-0.55,-78.67,-131.77,-129.27
259,-0.45,0.16,-0.58,-78.37,-131.41,-132.26
267,-0.46,0.14,-0.6,-79.59,-132.87,-137.27
275,-0.5,0.11,-0.63,-86.12,-132.75,-150.82
283,-0.55,0.1,-0.67,-92.71,-122.68,-170.47
291,-0.6,0.07,-0.66,-93.99,-108.28,-183.04
299,-0.69,0.01,-0.58,-90.39,-57.74,-209.66
307,-0.71,-0.02,-0.52,-85.14,-26.37,-222.66
315,-0.88,-0.02,-0.46,-67.81,30.4,-248.47
323,-1.14,0.03,-0.41,-51.76,69.76,-265.5
331,-1.22,0.02,-0.39,-46.81,80.38,-268.31
339,-1.42,0.02,-0.41,-42.42,76.6,-271.48
347,-1.57,0.06,-0.44,-43.76,62.68,-272.16
355,-1.86,0.12,-0.43,-56.88,25.09,-262.27
363,-1.96,0.13,-0.41,-65.67,7.26,-252.14
371,-2.13,0.16,-0.36,-80.63,-17.64,-227.11
379,-2.29,0.23,-0.25,-88.75,-23.44,-192.08
387,-2.33,0.24,-0.18,-88.75,-16.24,-169.37
395,-2.3,0.27,-0.03,-77.39,14.77,-119.38
403,-2.24,0.3,0.04,-66.83,32.53,-94.79
411,-2.06,0.27,0.11,-42.24,55.6,-54.08
419,-1.91,0.2,0.07,-24.17,56.58,-31.43
427,-1.86,0.19,0.06,-19.9,51.64,-25.39
435,-1.8,0.17,0.07,-17.21,32.41,-17.94
443,-1.79,0.15,0.08,-16.72,21.91,-14.89
451,-1.77,0.16,0.1,-13.0,8.54,-8.0
459,-1.75,0.17,0.11,-9.52,5.92,-3.17
467,-1.7,0.17,0.13,1.16,9.89,9.7
