time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.44,0.51,-0.76,-5.98,-0.67,-5.25
11,-0.32,0.57,-0.75,-4.39,-5.19,-1.1
19,-0.36,0.54,-0.77,-4.21,-10.19,-1.28
27,-0.35,0.51,-0.73,-3.3,-5.68,0.12
35,-0.32,0.52,-0.73,-2.14,-5.92,1.16
43,-0.3,0.51,-0.73,-0.98,-8.79,0.18
51,-0.27,0.51,-0.73,-0.49,-9.89,-1.59
59,-0.27,0.51,-0.73,-0.55,-11.84,-3.11
67,-0.26,0.49,-0.73,-1.46,-16.3,-6.77
75,-0.26,0.49,-0.73,-1.65,-17.21,-8.48
83,-0.27,0.48,-0.72,-1.59,-18.49,-11.23
91,-0.27,0.48,-0.73,-1.4,-18.31,-12.08
99,-0.27,0.48,-0.72,-0.79,-17.21,-13.31
107,-0.26,0.46,-0.71,0.18,-17.27,-14.95
115,-0.25,0.45,-0.7,0.79,-17.88,-16.05
123,-0.24,0.46,-0.71,1.34,-22.89,-20.14
131,-0.23,0.46,-0.72,1.22,-25.76,-22.71
139,-0.24,0.45,-0.74,0.67,-28.81,-27.65
147,-0.24,0.44,-0.75,-0.18,-26.55,-31.37
155,-0.24,0.44,-0.74,-0.12,-24.72,-32.53
163,-0.24,0.44,-0.74,0.0,-24.11,-34.61
171,-0.24,0.43,-0.73,-0.55,-24.6,-35.71
179,-0.23,0.43,-0.72,-1.95,-28.02,-37.78
187,-0.22,0.43,-0.71,-2.69,-31.25,-39.67
195,-0.24,0.42,-0.73,-3.85,-39.31,-45.17
203,-0.27,0.43,-0.75,-5.86,-43.95,-49.87
211,-0.28,0.43,-0.76,-7.14,-44.43,-51.57
219,-0.32,0.42,-0.77,-9.83,-43.7,-53.28
227,-0.33,0.43,-0.77,-10.8,-40.04,-52.98
235,-0.34,0.42,-0.76,-11.29,-27.71,-50.72
243,-0.33,0.4,-0.73,-11.29,-20.69,-49.19
251,-0.29,0.4,-0.67,-9.95,-8.79,-46.63
259,-0.24,0.37,-0.64,-7.63,-7.2,-47.24
267,-0.22,0.36,-0.63,-7.2,-10.19,-49.01
275,-0.2,0.34,-0.62,-7.81,-19.29,-53.71
283,-0.2,0.34,-0.62,-8.0,-24.29,-56.76
291,-0.2,0.34,-0.64,-8.12,-34.12,-63.05
299,-0.22,0.32,-0.67,-9.22,-41.44,-69.34
307,-0.23,0.32,-0.69,-10.07,-43.03,-72.45
315,-0.26,0.32,-0.72,-11.66,-40.53,-78.0
323,-0.27,0.32,-0.73,-12.21,-36.74,-79.96
331,-0.29,0.31,-0.71,-13.0,-22.71,-82.82
339,-0.28,0.31,-0.68,-13.18,-15.62,-83.44
347,-0.27,0.31,-0.62,-12.7,-12.94,-86.49
355,-0.31,0.31,-0.6,-12.88,-26.18,-92.41
363,-0.34,0.32,-0.61,-13.61,-35.95,-94.97
371,-0.38,0.3,-0.61,-16.48,-56.58,-98.75
379,-0.39,0.3,-0.62,-18.49,-66.59,-100.71
387,-0.43,0.28,-0.63,-22.28,-83.31,-104.13
395,-0.45,0.24,-0.64,-25.33,-96.13,-108.76
403,-0.45,0.23,-0.65,-26.79,-100.46,-112.18
411,-0.5,0.21,-0.69,-29.36,-103.21,-119.93
419,-0.55,0.2,-0.71,-30.21,-100.83,-124.33
427,-0.65,0.22,-0.73,-31.31,-85.75,-130.13
435,-0.7,0.23,-0.75,-31.74,-74.34,-131.29
443,-0.8,0.23,-0.73,-32.1,-49.68,-130.43
451,-0.85,0.21,-0.69,-31.98,-26.55,-127.26
459,-0.86,0.21,-0.67,-32.35,-20.32,-125.67
467,-0.86,0.17,-0.64,-34.61,-19.78,-124.27
475,-0.86,0.15,-0.63,-36.74,-24.84,-125.55
483,-0.89,0.13,-0.62,-41.99,-37.29,-131.16
491,-0.96,0.12,-0.61,-45.96,-44.37,-137.15
499,-1.01,0.13,-0.59,-47.73,-45.96,-139.77
507,-1.14,0.15,-0.57,-49.56,-44.49,-139.71
515,-1.18,0.15,-0.55,-48.71,-39.06,-137.7
523,-1.23,0.15,-0.53,-46.26,-24.23,-130.37
531,-1.23,0.14,-0.51,-44.8,-15.44,-126.89
539,-1.25,0.14,-0.48,-42.79,-4.03,-122.07
547,-1.32,0.14,-0.42,-42.05,0.18,-118.35
555,-1.35,0.14,-0.39,-41.5,0.73,-115.42
563,-1.43,0.16,-0.34,-38.39,2.26,-106.63
571,-1.46,0.16,-0.32,-36.13,4.21,-100.89
579,-1.47,0.16,-0.29,-31.98,9.58,-87.22
587,-1.42,0.14,-0.27,-28.38,11.17,-75.68
595,-1.39,0.13,-0.26,-27.28,10.74,-71.17
