time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.16,0.38,-0.9,5.0,-10.01,8.3
11,-0.02,0.44,-0.83,3.97,5.8,14.65
19,-0.02,0.44,-0.87,6.77,-9.52,15.62
27,-0.06,0.36,-0.88,6.16,-9.16,13.0
35,-0.02,0.36,-0.88,6.29,-10.01,12.76
43,0.04,0.37,-0.9,5.74,-14.16,8.06
51,0.05,0.38,-0.91,3.66,-16.11,-0.12
59,0.04,0.39,-0.9,2.01,-14.89,-2.69
67,0.02,0.37,-0.89,1.4,-11.9,-7.39
75,0.01,0.36,-0.89,2.26,-10.56,-9.09
83,-0.01,0.36,-0.89,3.78,-4.7,-11.29
91,-0.01,0.37,-0.89,4.7,-1.71,-11.54
99,-0.03,0.38,-0.89,6.84,1.77,-11.66
107,-0.04,0.39,-0.91,8.06,3.78,-11.72
115,-0.03,0.4,-0.91,7.45,4.21,-11.11
123,-0.02,0.39,-0.9,5.8,3.6,-10.01
131,-0.01,0.38,-0.89,4.88,4.88,-9.52
139,0.03,0.36,-0.85,3.3,8.79,-9.16
147,0.07,0.34,-0.8,3.36,9.28,-10.19
155,0.09,0.34,-0.79,3.36,8.18,-11.54
163,0.12,0.33,-0.76,2.56,5.68,-15.32
171,0.13,0.32,-0.75,2.08,3.42,-18.07
179,0.14,0.32,-0.73,1.28,-2.5,-23.19
187,0.14,0.31,-0.72,0.79,-5.25,-25.82
195,0.14,0.31,-0.7,0.24,-10.31,-30.52
203,0.13,0.31,-0.7,1.22,-10.56,-34.18
211,0.12,0.3,-0.69,2.38,-9.46,-35.83
219,0.11,0.3,-0.68,5.37,-5.13,-38.76
227,0.11,0.31,-0.67,7.14,-2.87,-39.92
235,0.11,0.31,-0.66,10.38,-0.55,-41.93
243,0.11,0.31,-0.65,12.45,0.0,-44.31
251,0.12,0.3,-0.64,13.12,-0.92,-45.23
259,0.13,0.3,-0.62,13.79,-6.1,-47.79
267,0.13,0.3,-0.61,13.98,-9.77,-49.26
