time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-1.05,-0.04,-0.24,10.8,-36.74,2.32
11,-0.94,0.0,-0.29,11.84,-29.36,5.37
19,-0.94,-0.05,-0.37,17.7,-41.14,4.33
27,-0.93,-0.07,-0.36,19.04,-37.05,2.75
35,-0.87,-0.04,-0.43,20.26,-32.84,0.85
43,-0.87,-0.06,-0.47,17.64,-34.48,-3.48
51,-0.87,-0.06,-0.49,15.81,-33.14,-5.92
59,-0.87,-0.06,-0.51,11.84,-27.59,-10.44
67,-0.87,-0.06,-0.52,10.13,-24.96,-13.06
75,-0.9,-0.08,-0.54,6.53,-20.81,-18.74
83,-0.92,-0.08,-0.55,4.94,-17.33,-21.36
91,-0.96,-0.08,-0.59,1.65,-12.02,-26.25
99,-1.02,-0.06,-0.64,-3.11,-9.95,-28.69
107,-1.05,-0.05,-0.68,-6.35,-9.16,-29.42
115,-1.13,-0.03,-0.75,-15.14,-5.49,-28.02
123,-1.17,-0.03,-0.78,-20.14,-2.75,-25.76
131,-1.27,-0.01,-0.82,-32.04,3.97,-18.8
139,-1.4,0.01,-0.82,-44.43,13.79,-7.2
147,-1.46,0.03,-0.81,-49.5,19.9,0.67
155,-1.54,0.02,-0.76,-58.53,34.55,19.35
163,-1.54,0.01,-0.71,-62.68,40.65,28.63
171,-1.55,-0.02,-0.6,-69.27,48.1,45.35
179,-1.53,-0.01,-0.55,-70.31,50.23,52.31
187,-1.51,0.03,-0.53,-71.23,44.43,64.88
195,-1.5,0.06,-0.57,-75.01,36.74,77.88
203,-1.48,0.09,-0.58,-78.86,34.24,85.45
211,-1.43,0.11,-0.59,-88.32,30.88,101.44
219,-1.38,0.1,-0.59,-93.2,31.43,108.89
227,-1.26,0.08,-0.59,-102.17,35.71,120.79
235,-1.21,0.07,-0.57,-106.08,37.41,124.27
243,-1.17,0.07,-0.54,-112.18,42.24,128.85
251,-1.16,0.07,-0.48,-115.66,48.34,133.91
259,-1.15,0.07,-0.43,-116.03,52.19,136.66
267,-1.1,0.05,-0.35,-113.28,59.88,140.87
275,-1.08,0.06,-0.3,-110.41,61.65,141.85
283,-1.05,0.07,-0.22,-102.36,60.85,141.91
