time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.61,0.02,-0.62,58.17,-27.28,-28.5
11,-0.61,0.03,-0.62,57.8,-28.14,-32.35
19,-0.6,0.08,-0.7,59.69,-41.26,-39.92
27,-0.68,0.06,-0.75,55.6,-47.12,-46.2
35,-0.71,0.06,-0.79,53.34,-47.61,-47.18
43,-0.76,0.04,-0.83,47.97,-42.91,-46.45
51,-0.78,0.03,-0.84,45.84,-39.73,-45.59
59,-0.82,0.04,-0.89,42.3,-36.38,-43.52
67,-0.85,0.05,-0.95,38.09,-33.33,-39.37
75,-0.87,0.04,-0.98,34.73,-33.02,-37.29
83,-0.9,0.04,-1.03,26.06,-32.9,-33.2
91,-0.91,0.04,-1.04,21.48,-32.59,-31.37
99,-0.92,0.03,-1.07,12.7,-32.96,-28.14
107,-0.93,0.03,-1.09,8.42,-32.65,-26.31
115,-0.96,0.04,-1.11,0.24,-30.64,-20.63
123,-0.95,0.02,-1.13,-8.85,-25.57,-14.22
131,-0.95,0.01,-1.13,-13.06,-22.64,-11.66
139,-0.91,-0.01,-1.13,-21.79,-16.11,-7.45
147,-0.89,-0.02,-1.14,-26.25,-12.7,-6.35
155,-0.85,-0.04,-1.13,-36.07,-6.16,-6.23
163,-0.82,-0.07,-1.09,-45.84,0.79,-8.12
171,-0.82,-0.07,-1.06,-49.68,3.3,-10.01
179,-0.82,-0.07,-1.02,-56.52,4.7,-13.55
187,-0.83,-0.07,-1.0,-60.06,3.66,-14.89
195,-0.85,-0.09,-0.96,-66.71,0.12,-17.27
203,-0.87,-0.08,-0.95,-69.34,-1.65,-18.49
211,-0.9,-0.06,-0.92,-73.0,-4.64,-19.17
219,-0.94,-0.06,-0.89,-77.45,-2.62,-18.43
227,-0.96,-0.05,-0.87,-79.28,0.67,-17.52
235,-1.0,-0.03,-0.82,-82.52,7.14,-14.65
243,-1.0,-0.03,-0.78,-83.44,12.08,-13.06
251,-1.01,-0.01,-0.72,-86.49,15.2,-8.24
259,-1.01,-0.01,-0.69,-87.22,16.91,-6.77
267,-1.02,-0.02,-0.66,-87.59,12.88,-4.64
275,-1.04,-0.01,-0.65,-89.05,9.52,-3.72
283,-1.06,-0.0,-0.64,-90.39,8.18,-3.3
291,-1.11,0.01,-0.6,-92.65,6.41,-1.83
299,-1.14,0.02,-0.58,-93.08,6.65,-0.06
307,-1.19,0.04,-0.54,-92.9,10.56,5.31
315,-1.21,0.06,-0.49,-91.67,15.81,12.45
323,-1.22,0.06,-0.47,-91.31,17.88,16.36
331,-1.2,0.07,-0.44,-91.25,20.45,24.6
339,-1.19,0.08,-0.42,-91.92,20.69,27.89
347,-1.15,0.08,-0.38,-93.69,19.17,33.39
355,-1.15,0.09,-0.36,-94.24,17.76,35.89
363,-1.14,0.11,-0.35,-95.15,16.05,41.02
371,-1.15,0.12,-0.35,-96.92,18.25,46.08
379,-1.15,0.12,-0.34,-98.39,22.16,48.71
387,-1.15,0.1,-0.25,-101.2,27.95,53.59
395,-1.15,0.1,-0.18,-101.32,29.42,55.79
403,-1.15,0.13,-0.08,-94.73,29.3,61.77
411,-1.14,0.14,-0.02,-83.92,29.36,70.19
419,-1.13,0.15,0.0,-78.31,29.17,74.4
427,-1.11,0.18,0.03,-67.63,27.22,82.64
435,-1.09,0.2,0.04,-62.74,24.48,86.61
443,-1.05,0.21,0.02,-54.32,16.36,93.93
451,-1.03,0.22,0.01,-51.64,12.7,96.8
459,-0.97,0.22,-0.02,-47.24,6.59,100.83
467,-0.92,0.22,-0.02,-42.66,3.11,102.36
475,-0.89,0.2,-0.01,-40.1,3.11,102.11
483,-0.83,0.22,0.0,-33.63,7.02,99.67
491,-0.81,0.24,0.01,-29.66,8.42,98.21
499,-0.78,0.23,0.05,-20.87,8.97,96.13
507,-0.77,0.25,0.06,-10.62,7.02,94.18
515,-0.77,0.27,0.04,-5.07,4.15,93.32
523,-0.75,0.29,-0.02,3.6,-1.34,94.36
531,-0.74,0.29,-0.04,6.1,-3.05,95.34
539,-0.7,0.29,-0.06,9.64,-6.16,96.68
547,-0.68,0.29,-0.06,11.17,-8.42,96.44
555,-0.64,0.29,-0.07,15.56,-14.28,95.58
