time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z
3,-0.56,-0.13,-0.72,12.57,2.32,-16.05
11,-0.5,-0.09,-0.67,13.43,5.62,-16.48
19,-0.57,-0.13,-0.74,18.37,2.99,-19.41
27,-0.57,-0.12,-0.78,20.26,-0.73,-22.09
35,-0.6,-0.1,-0.81,19.78,-2.2,-23.07
43,-0.66,-0.1,-0.87,18.19,-3.05,-21.97
51,-0.68,-0.08,-0.89,17.58,-0.92,-19.78
59,-0.7,-0.07,-0.94,17.09,2.87,-12.57
67,-0.7,-0.07,-0.99,18.13,8.0,-5.13
75,-0.69,-0.07,-1.02,18.8,9.4,-2.01
83,-0.66,-0.06,-1.13,18.8,6.84,1.59
91,-0.66,-0.06,-1.19,17.33,3.05,2.26
99,-0.69,-0.06,-1.32,11.11,-6.9,1.22
107,-0.72,-0.06,-1.38,6.9,-11.84,-0.06
115,-0.79,-0.07,-1.47,-2.08,-16.11,-1.59
123,-0.85,-0.08,-1.52,-9.89,-14.28,0.37
131,-0.87,-0.08,-1.55,-12.76,-11.6,1.89
139,-0.87,-0.09,-1.59,-18.62,-3.05,6.84
147,-0.87,-0.09,-1.6,-21.73,2.93,9.52
155,-0.83,-0.11,-1.58,-28.63,12.27,13.92
163,-0.79,-0.11,-1.55,-36.01,15.26,16.42
171,-0.77,-0.11,-1.54,-39.73,14.47,16.78
179,-0.75,-0.12,-1.51,-47.91,10.13,16.85
187,-0.74,-0.12,-1.48,-52.49,7.45,16.91
195,-0.73,-0.12,-1.44,-60.79,-0.24,15.99
203,-0.73,-0.12,-1.42,-64.27,-3.17,15.99
211,-0.73,-0.11,-1.36,-69.21,-3.72,16.97
219,-0.73,-0.09,-1.3,-72.33,-1.28,18.92
227,-0.72,-0.08,-1.28,-73.67,-0.49,20.14
235,-0.7,-0.06,-1.23,-76.97,-0.85,22.64
243,-0.69,-0.05,-1.21,-78.86,-1.71,23.62
251,-0.68,-0.04,-1.16,-82.15,-4.7,25.33
259,-0.68,-0.04,-1.14,-83.56,-6.04,26.12
267,-0.68,-0.05,-1.1,-85.63,-8.91,27.16
275,-0.69,-0.04,-1.07,-86.49,-8.48,28.99
283,-0.69,-0.04,-1.05,-86.55,-8.18,30.21
291,-0.68,-0.04,-1.02,-86.85,-7.14,32.65
299,-0.67,-0.04,-0.99,-86.67,-6.71,33.94
307,-0.64,-0.04,-0.93,-86.55,-5.62,36.13
315,-0.62,-0.05,-0.88,-85.02,-4.76,37.9
323,-0.6,-0.05,-0.85,-84.11,-3.54,38.76
331,-0.56,-0.04,-0.8,-82.58,-1.95,39.37
339,-0.54,-0.03,-0.78,-81.67,-2.14,38.82
347,-0.52,-0.0,-0.75,-80.32,-3.36,37.17
355,-0.51,0.01,-0.75,-79.83,-4.52,36.13
363,-0.53,0.03,-0.72,-80.26,-8.79,34.06
371,-0.55,0.02,-0.64,-80.57,-11.78,32.59
379,-0.56,0.03,-0.6,-79.28,-13.0,32.1
387,-0.58,0.05,-0.51,-73.49,-13.12,31.31
395,-0.59,0.07,-0.47,-70.07,-11.72,31.92
403,-0.6,0.09,-0.39,-61.52,-5.25,35.22
411,-0.55,0.1,-0.31,-53.16,-0.12,39.55
419,-0.53,0.1,-0.28,-49.32,-0.43,40.65
427,-0.47,0.08,-0.22,-42.66,-5.98,41.44
435,-0.45,0.08,-0.2,-39.18,-8.18,41.38
443,-0.4,0.07,-0.15,-30.82,-8.54,40.59
451,-0.38,0.07,-0.12,-25.7,-6.9,39.98
459,-0.34,0.06,-0.08,-14.71,-2.26,37.96
467,-0.3,0.07,-0.03,-5.43,1.04,35.34
475,-0.28,0.09,-0.01,-1.46,1.53,33.69
483,-0.24,0.1,0.03,6.47,-1.16,30.46
491,-0.22,0.11,0.05,9.95,-3.66,29.05
499,-0.2,0.13,0.06,16.97,-8.61,27.22
507,-0.21,0.16,0.03,23.13,-15.69,27.65
515,-0.2,0.16,0.02,25.82,-19.53,28.5
523,-0.19,0.15,-0.03,29.3,-31.37,28.75
531,-0.19,0.15,-0.06,29.72,-38.64,27.65
539,-0.19,0.14,-0.14,28.93,-52.25,23.99
547,-0.21,0.13,-0.17,28.56,-56.21,21.67
555,-0.24,0.11,-0.22,28.69,-55.11,17.4
563,-0.26,0.1,-0.24,31.74,-46.14,13.24
571,-0.27,0.1,-0.25,33.94,-41.69,11.47
